frame,t,state,red_score,amber_score,green_score,before_v2_rule
6687,223.123,red,23.8,-2.3,-2.6,none
6690,223.223,red,24.8,-1.8,-3.1,none
6693,223.323,red,23.9,-2.0,-3.0,none
6696,223.423,red,24.3,-2.1,-3.1,none
6699,223.523,red,24.3,-2.3,-3.3,none
6702,223.623,red,24.3,-1.8,-3.2,none
6705,223.724,red,24.2,-1.5,-3.1,none
6708,223.824,red,24.8,-1.9,-3.1,none
6711,223.924,red,24.0,-1.7,-3.0,none
6714,224.024,red,24.0,-1.9,-3.4,none
6717,224.124,red,23.7,-1.2,-3.0,none
6720,224.224,red,24.0,-1.6,-2.5,none
6723,224.324,red,24.6,-1.7,-3.1,none
6726,224.424,red,24.6,-2.0,-3.3,none
6729,224.524,red,25.6,-3.1,-3.0,none
6732,224.624,red,23.8,-2.9,-3.2,none
6735,224.724,red,23.8,-2.0,-3.1,none
6738,224.825,red,23.7,-2.3,-2.6,none
6741,224.925,red,23.6,-2.5,-2.9,none
6744,225.025,red,24.1,-2.3,-3.5,none
6747,225.125,red,24.0,-1.6,-2.9,none
6750,225.225,red,24.4,-2.2,-2.9,none
6753,225.325,red,24.5,-2.3,-3.5,none
6756,225.425,red,24.7,-2.3,-2.9,none
6759,225.525,red,23.0,-2.0,-3.8,none
6762,225.625,red,24.0,-2.2,-3.3,none
6765,225.726,red,23.4,-2.0,-3.7,none
6768,225.826,red,23.7,-2.1,-3.5,none
6771,225.926,red,24.1,-2.0,-3.3,none
6774,226.026,red,23.8,-2.1,-4.2,none
6777,226.126,red,24.3,-2.1,-3.0,none
6780,226.226,red,23.9,-2.5,-3.2,none
6783,226.326,red,24.2,-2.5,-3.3,none
6786,226.426,red,23.3,-2.7,-3.0,none
6789,226.526,red,23.2,-1.7,-3.4,none
6792,226.626,red,24.7,-1.9,-3.2,none
6795,226.727,red,24.2,-1.9,-2.7,none
6798,226.827,red,24.7,-1.1,-3.6,none
6801,226.927,red,23.8,-2.2,-3.2,none
6804,227.027,red,23.3,-2.1,-3.8,none
6807,227.127,red,23.5,-1.9,-2.5,none
6810,227.227,red,23.2,-2.1,-2.9,none
6813,227.327,red,24.2,-2.1,-2.9,none
6816,227.427,red,24.0,-1.5,-3.0,none
6819,227.527,red,23.8,-2.0,-2.5,none
6822,227.627,red,23.9,-1.6,-3.4,none
6825,227.728,red,23.4,-3.0,-3.0,none
6828,227.828,red,23.3,-2.4,-2.6,none
6831,227.928,red,22.4,-2.0,-3.2,none
6834,228.028,red,23.4,-2.4,-2.6,none
6837,228.128,red,24.1,-2.1,-3.4,none
6840,228.228,red,23.2,-1.9,-3.5,none
6843,228.328,red,22.4,-2.6,-3.8,none
6846,228.428,red,22.8,-1.8,-3.5,none
6849,228.528,red,23.6,-1.6,-2.9,none
6852,228.628,red,24.1,-1.7,-3.2,none
6855,228.728,red,24.2,-2.5,-3.3,none
6858,228.829,red,25.2,-2.1,-4.0,none
6861,228.929,red,23.8,-2.9,-3.2,none
6864,229.029,red,23.6,-2.0,-3.1,none
6867,229.129,red,23.9,-1.6,-2.9,none
6870,229.229,red,23.8,-1.6,-3.6,none
6873,229.329,red,23.7,-1.8,-2.7,none
6876,229.429,red,24.3,-2.4,-3.6,none
6879,229.529,red,23.7,-2.0,-3.3,none
6882,229.629,red,23.7,-1.7,-3.5,none
6885,229.73,red,23.9,-2.2,-2.9,none
6888,229.83,red,22.8,-1.9,-2.9,none
6891,229.93,red,24.2,-2.3,-2.9,none
6894,230.03,red,24.5,-2.0,-3.2,none
6897,230.13,red,24.3,-1.9,-3.5,none
6900,230.23,red,24.8,-2.4,-3.6,none
6903,230.33,red,24.7,-2.4,-3.0,none
6906,230.43,red,24.3,-2.7,-3.0,none
6909,230.53,red,24.6,-2.3,-4.2,none
6912,230.63,red,25.0,-2.5,-3.3,none
6915,230.73,red,24.9,-2.7,-3.4,none
6918,230.831,red,24.5,-1.6,-3.6,none
6921,230.931,red,25.6,-2.6,-3.1,none
6924,231.031,red,24.4,-1.8,-3.2,none
6927,231.131,red,24.4,-1.8,-2.3,none
6930,231.231,red,23.9,-1.7,-2.4,none
6933,231.331,red,24.6,-1.7,-3.0,none
6936,231.431,red,25.0,-1.7,-3.5,none
6939,231.531,red,23.8,-1.8,-2.8,none
6942,231.631,red,24.8,-1.7,-3.1,none
6945,231.732,red,24.5,-1.7,-3.1,none
6948,231.832,red,25.5,-2.4,-3.4,none
6951,231.932,red,24.2,-1.3,-3.4,none
6954,232.032,red,24.2,-1.4,-3.2,none
6957,232.132,red,24.0,-1.8,-3.3,none
6960,232.232,red,24.8,-2.1,-2.8,none
6963,232.332,red,24.1,-1.7,-4.4,none
6966,232.432,red,24.7,-2.9,-3.2,none
6969,232.532,red,24.3,-2.5,-3.7,none
6972,232.632,red,24.4,-2.0,-3.3,none
6975,232.733,red,25.4,-2.2,-2.7,none
6978,232.833,red,25.3,-2.6,-3.3,none
6981,232.933,red,25.5,-2.5,-3.4,none
6984,233.033,red,24.2,-2.3,-3.1,none
6987,233.133,red,24.3,-2.4,-3.6,none
6990,233.233,red,25.2,-1.6,-3.1,none
6993,233.333,red,24.1,-1.5,-3.1,none
6996,233.433,red,24.7,-1.8,-3.4,none
6999,233.533,red,23.6,-1.2,-3.8,none
7002,233.633,red,25.2,-1.2,-3.3,none
7005,233.734,red,24.4,-1.9,-3.1,none
7008,233.834,red,24.2,-1.2,-3.2,none
7011,233.934,red,23.9,-3.2,-2.7,none
7014,234.034,red,24.4,-1.7,-2.6,none
7017,234.134,red,24.7,-2.2,-3.4,none
7020,234.234,red,25.3,-2.5,-4.2,none
7023,234.334,red,24.3,-2.2,-4.1,none
7026,234.434,red,24.3,-2.1,-4.3,none
7029,234.534,red,23.3,-1.2,-3.4,none
7032,234.634,red,24.4,-2.1,-3.6,none
7035,234.734,red,23.4,-2.0,-3.1,none
7038,234.835,red,23.4,-2.5,-2.3,none
7041,234.935,red,24.4,-2.6,-3.6,none
7044,235.035,red,24.1,-2.2,-2.7,none
7047,235.135,red,24.1,-2.7,-3.6,none
7050,235.235,red,23.5,-2.6,-3.1,none
7053,235.335,red,24.0,-2.8,-3.2,none
7056,235.435,red,24.7,-1.7,-2.8,none
7059,235.535,red,23.8,-1.6,-2.4,none
7062,235.635,red,23.6,-2.2,-3.0,none
7065,235.736,red,24.0,-2.1,-3.3,none
7068,235.836,red,24.6,-2.6,-3.2,none
7071,235.936,red,23.0,-1.8,-3.9,none
7074,236.036,red,23.9,-2.1,-2.8,none
7077,236.136,red,23.6,-1.9,-4.5,none
7080,236.236,red,23.5,-2.8,-3.4,none
7083,236.336,red,23.8,-2.1,-4.3,none
7086,236.436,red,24.5,-1.9,-3.4,none
7089,236.536,red,23.6,-2.0,-4.0,none
7092,236.636,red,24.2,-2.3,-3.0,none
7095,236.736,red,24.1,-2.0,-3.2,none
7098,236.837,red,24.2,-2.3,-2.9,none
7101,236.937,red,24.5,-2.4,-2.9,none
7104,237.037,red,24.0,-2.3,-3.7,none
7107,237.137,red,24.5,-2.6,-2.3,none
7110,237.237,red,24.9,-1.9,-2.9,none
7113,237.337,red,24.3,-2.0,-3.0,none
7116,237.437,red,24.0,-2.1,-3.4,none
7119,237.537,red,24.2,-2.1,-3.0,none
7122,237.637,red,24.3,-2.0,-3.9,none
7125,237.738,red,24.6,-1.9,-3.6,none
7128,237.838,red,25.4,-2.6,-2.9,none
7131,237.938,red,24.9,-2.5,-2.8,none
7134,238.038,red,24.8,-2.3,-3.1,none
7137,238.138,red,24.5,-2.2,-3.3,none
7140,238.238,red,24.4,-1.7,-3.2,none
7143,238.338,red,24.3,-1.8,-3.4,none
7146,238.438,red,23.6,-2.8,-3.8,none
7149,238.538,red,25.0,-2.7,-2.2,none
7152,238.638,red,25.1,-3.5,-3.6,none
7155,238.739,red,23.1,-3.7,-3.1,none
7158,238.839,red,24.3,-3.1,-2.8,none
7161,238.939,red,25.2,-1.8,-3.4,none
7164,239.039,red,24.0,-1.9,-4.0,none
7167,239.139,red,25.0,-1.9,-3.2,none
7170,239.239,red,25.0,-3.1,-3.0,none
7173,239.339,red,24.2,-3.0,-3.9,none
7176,239.439,red,24.4,-4.1,-3.6,none
7179,239.539,red,26.3,-3.1,-2.5,none
7182,239.639,red,23.7,-2.5,-3.2,none
7185,239.74,red,25.0,-2.4,-3.1,none
7188,239.84,red,25.2,-2.0,-3.8,none
7191,239.94,red,24.6,-2.2,-3.0,none
7194,240.04,red,24.2,-2.0,-3.0,none
7197,240.14,red,25.9,-2.1,-2.9,none
7200,240.24,red,25.1,-1.7,-2.9,none
7203,240.34,red,25.0,-2.0,-2.9,none
7206,240.44,red,24.4,-2.0,-3.0,none
7209,240.54,red,24.3,-2.1,-2.7,none
7212,240.64,red,25.3,-2.0,-3.1,none
7215,240.74,red,24.9,-2.4,-3.5,none
7218,240.841,red,25.1,-2.5,-3.2,none
7221,240.941,red,24.4,-2.5,-3.0,none
7224,241.041,red,23.9,-2.1,-3.3,none
7227,241.141,red,24.6,-1.9,-3.3,none
7230,241.241,red,24.3,-2.8,-3.5,none
7233,241.341,red,24.1,-2.5,-3.5,none
7236,241.441,red,24.3,-3.0,-3.2,none
7239,241.541,red,25.3,-3.0,-3.4,none
7242,241.641,red,25.5,-3.0,-2.6,none
7245,241.742,red,25.3,-4.0,-3.5,none
7248,241.842,red,23.6,-2.8,-2.1,none
7251,241.942,red_amber,24.0,1.1,-2.6,none
7254,242.042,red_amber,23.9,1.6,-3.3,none
7257,242.142,red_amber,23.5,0.7,-3.6,none
7260,242.242,red_amber,23.4,1.2,-3.6,none
7263,242.342,red_amber,23.9,0.7,-4.3,none
7266,242.442,red_amber,23.1,1.2,-3.4,red
7269,242.542,red_amber,23.3,2.2,-3.1,none
7272,242.642,red_amber,22.7,1.3,-2.5,none
7275,242.742,red_amber,22.5,1.4,-3.0,none
7278,242.843,occluded,23.0,0.3,-2.8,none
7281,242.943,red_amber,21.7,1.8,-3.0,none
7284,243.043,red_amber,22.8,1.2,-3.3,red
7287,243.143,red_amber,23.4,1.6,-3.6,none
7290,243.243,red_amber,24.1,2.0,-3.6,red
7293,243.343,red_amber,23.1,1.9,-3.0,none
7296,243.443,red_amber,24.0,1.8,-2.7,none
7299,243.543,red_amber,23.3,2.4,-3.0,none
7302,243.643,red_amber,23.7,1.8,-2.9,none
7305,243.744,red_amber,23.3,2.1,-3.4,none
7308,243.844,red_amber,24.6,1.7,-3.0,none
7311,243.944,red_amber,23.0,1.7,-3.0,none
7314,244.044,red_amber,24.4,2.0,-2.9,none
7317,244.144,red_amber,24.8,1.6,-3.6,none
7320,244.244,red_amber,23.3,1.1,-3.9,none
7323,244.344,red_amber,24.2,1.8,-3.2,none
7326,244.444,red_amber,24.1,1.8,-3.1,none
7329,244.544,red_amber,23.2,2.3,-3.8,none
7332,244.644,red_amber,22.1,2.2,-2.6,none
7335,244.745,red_amber,23.1,2.4,-2.3,none
7338,244.845,red_amber,23.3,0.5,-2.5,none
7341,244.945,green,-0.4,-1.0,30.7,none
7344,245.045,green,-0.4,-2.2,30.4,none
7347,245.145,green,-1.1,-3.3,29.1,none
7350,245.245,green,-1.4,-3.6,28.8,none
7353,245.345,green,-1.3,-3.4,29.3,none
7356,245.445,green,-0.2,-2.2,28.7,none
7359,245.545,green,-1.1,-2.5,29.2,none
7362,245.645,green,-1.2,-3.8,28.5,none
7365,245.746,green,-1.8,-2.5,29.1,none
7368,245.846,green,-1.7,-3.8,27.8,none
7371,245.946,green,-1.6,-3.2,28.0,none
7374,246.046,green,-1.2,-2.8,29.8,none
7377,246.146,green,-1.9,-2.8,30.8,none
7380,246.246,green,-1.4,-2.8,30.3,none
7383,246.346,green,-2.3,-2.6,30.6,none
7386,246.446,green,-1.8,-2.8,30.3,none
7389,246.546,green,-1.6,-2.6,29.8,none
7392,246.646,green,-1.1,-2.9,30.2,none
7395,246.746,green,-0.8,-2.6,29.9,none
7398,246.847,green,-0.6,-1.7,30.9,none
7401,246.947,green,-0.7,-1.7,30.7,none
7404,247.047,green,-0.7,-1.1,31.1,none
7407,247.147,green,-0.6,-2.5,30.8,none
7410,247.247,green,-1.2,-3.2,29.5,none
7413,247.347,green,-1.2,-3.2,29.6,none
7416,247.447,green,-1.1,-3.1,29.7,none
7419,247.547,green,-1.6,-3.3,30.0,none
7422,247.647,green,-1.8,-3.4,30.4,none
7425,247.748,green,-1.7,-3.2,28.0,none
7428,247.848,green,-1.8,-2.2,27.0,none
7431,247.948,green,-2.1,-2.5,30.2,none
7434,248.048,green,-2.4,-2.3,28.8,none
7437,248.148,green,-1.8,-2.4,30.3,none
7440,248.248,green,-2.2,-2.5,30.0,none
7443,248.348,green,-2.0,-1.3,28.8,none
7446,248.448,green,-2.2,-2.5,28.8,none
7449,248.548,green,-1.4,-0.7,28.6,none
7452,248.648,green,-0.9,-0.8,28.2,none
7455,248.748,green,-1.0,-0.7,27.9,none
7458,248.849,green,-1.4,-1.5,28.0,none
7461,248.949,green,-1.1,-1.5,28.1,none
7464,249.049,green,-1.2,-1.4,28.0,none
7467,249.149,green,-1.0,-1.6,28.8,none
7470,249.249,green,-1.8,-2.1,28.1,none
7473,249.349,green,-0.6,-1.8,28.4,none
7476,249.449,green,-0.8,-1.7,28.7,none
7479,249.549,green,-0.5,-2.1,28.0,none
7482,249.649,green,-1.4,-0.7,29.5,none
7485,249.75,green,-1.2,-1.9,29.3,none
7488,249.85,green,-0.0,-1.9,29.0,none
7491,249.95,green,-1.1,-2.5,28.2,none
7494,250.05,green,-1.2,-2.0,29.7,none
7497,250.15,green,-0.7,-2.5,29.5,none
7500,250.25,green,-0.5,-2.5,26.9,none
7503,250.35,green,-0.1,-2.3,25.1,none
7506,250.45,green,-0.6,-2.4,26.2,none
7509,250.55,green,-0.7,-2.1,25.7,none
7512,250.65,green,-0.4,-2.2,26.2,none
7515,250.751,green,-1.4,-2.0,27.5,none
7518,250.851,green,-1.3,-2.7,27.1,none
7521,250.951,green,-1.3,-2.6,26.5,none
7524,251.051,green,-1.3,-2.6,25.6,none
7527,251.151,green,-1.9,-2.4,26.4,none
7530,251.251,green,-0.8,-1.8,27.2,none
7533,251.351,green,-1.2,-1.7,27.7,none
7536,251.451,green,-1.5,-1.7,28.1,none
7539,251.551,green,-0.7,-2.5,27.5,none
7542,251.651,green,-1.6,-1.1,27.6,none
7545,251.752,green,-0.8,-1.2,27.5,none
7548,251.852,green,-1.4,-2.9,27.4,none
7551,251.952,green,-2.0,-2.9,27.8,none
7554,252.052,green,-1.3,-2.4,27.5,none
7557,252.152,green,-1.2,-1.1,27.5,none
7560,252.252,green,-0.6,-2.4,27.3,none
7563,252.352,green,-0.1,-2.4,27.4,none
7566,252.452,green,-0.5,-2.6,28.8,none
7569,252.552,green,-0.7,-2.7,28.4,none
7572,252.652,green,-0.5,-2.7,28.0,none
7575,252.752,green,-0.7,-2.4,28.0,none
7578,252.853,green,-1.2,-2.3,27.1,none
7581,252.953,green,-1.2,-2.2,27.0,none
7584,253.053,green,-1.3,-2.3,27.3,none
7587,253.153,green,-1.2,-3.8,27.2,none
7590,253.253,green,-1.8,-2.2,28.1,none
7593,253.353,green,-1.9,-3.2,28.0,none
7596,253.453,green,-1.1,-2.1,27.7,none
7599,253.553,green,-0.9,-1.9,27.6,none
7602,253.653,green,-1.5,-2.0,27.6,none
7605,253.754,green,-1.4,-2.0,28.8,none
7608,253.854,green,-0.7,-1.3,28.1,none
7611,253.954,green,-0.0,-2.8,28.7,none
7614,254.054,green,-0.8,-2.8,27.7,none
7617,254.154,green,-1.4,-2.6,28.6,none
7620,254.254,green,-2.0,-2.3,28.5,none
7623,254.354,green,-1.2,-2.0,28.5,none
7626,254.454,green,-1.6,-2.2,28.0,none
7629,254.554,green,-1.6,-2.1,29.0,none
7632,254.654,green,-1.4,-1.4,29.7,none
7635,254.754,green,-0.8,-1.5,31.5,none
7638,254.855,green,-0.7,-1.0,29.0,none
7641,254.955,green,-1.1,-2.0,29.9,none
7644,255.055,green,-1.3,-2.0,28.8,none
7647,255.155,green,-1.0,-2.5,30.2,none
7650,255.255,green,-0.4,-3.1,29.3,none
7653,255.355,green,-0.7,-3.0,32.0,none
7656,255.455,green,-0.7,-1.5,30.6,none
7659,255.555,green,-1.0,-2.0,31.0,none
7662,255.655,green,-0.8,-2.0,29.9,none
7665,255.756,green,-1.1,-2.0,30.3,none
7668,255.856,green,-1.3,-2.2,30.5,none
7671,255.956,green,-1.7,-3.0,31.3,none
7674,256.056,green,-1.3,-2.5,30.5,none
7677,256.156,green,-1.4,-1.0,31.2,none
7680,256.256,green,-1.1,-1.7,32.1,none
7683,256.356,green,-1.7,-1.8,31.5,none
7686,256.456,green,-0.5,-1.7,31.5,none
7689,256.556,green,-1.2,-2.0,29.6,none
7692,256.656,green,-1.5,-1.6,31.1,none
7695,256.757,green,-1.1,-1.8,31.4,none
7698,256.857,green,-1.8,-2.0,30.4,none
7701,256.957,green,-1.2,-3.2,29.9,none
7704,257.057,green,-1.1,-2.8,32.1,none
7707,257.157,green,-1.7,-1.5,32.7,none
7710,257.257,green,-0.9,-2.1,31.7,none
7713,257.357,green,-1.3,-2.1,31.1,none
7716,257.457,green,-1.1,-2.1,31.1,none
7719,257.557,green,-1.7,-2.0,30.3,none
7722,257.657,green,-1.1,-2.8,29.7,none
7725,257.758,green,-1.6,-2.1,31.3,none
7728,257.858,green,-1.4,-1.9,29.8,none
7731,257.958,green,-1.4,-1.8,30.2,none
7734,258.058,green,-1.0,-1.8,30.4,none
7737,258.158,green,-1.6,-2.1,29.9,none
7740,258.258,green,-1.0,-0.8,29.8,none
7743,258.358,green,-0.6,-2.4,29.0,none
7746,258.458,green,-1.0,-1.6,30.8,none
7749,258.558,green,-1.1,-1.5,30.0,none
7752,258.658,green,-0.9,-0.9,30.5,none
7755,258.759,green,-0.8,-1.2,26.8,none
7758,258.859,green,-0.6,-2.4,27.0,none
7761,258.959,green,-1.8,-1.6,29.0,none
7764,259.059,green,-1.6,-1.3,28.0,none
7767,259.159,green,-2.4,-1.5,29.6,none
7770,259.259,green,-0.9,-1.5,28.7,none
7773,259.359,green,-0.9,-1.6,28.2,none
7776,259.459,occluded,-0.2,0.4,28.9,none
7779,259.559,green,-0.9,-0.8,28.3,none
7782,259.659,green,-1.2,-1.3,28.2,none
7785,259.76,green,-1.0,-1.4,28.7,none
7788,259.86,green,-0.8,-1.4,29.3,none
7791,259.96,green,-1.3,-1.6,27.4,none
7794,260.06,green,-0.8,-0.6,27.3,none
7797,260.16,green,-1.0,-1.7,27.3,none
7800,260.26,green,-1.4,-0.7,26.9,none
7803,260.36,green,-0.3,-0.5,26.1,none
7806,260.46,green,-0.9,-1.0,26.9,none
7809,260.56,green,-1.3,-1.3,27.3,none
7812,260.66,green,-0.7,-0.5,25.5,none
7815,260.76,green,-1.6,-2.3,27.7,none
7818,260.861,green,-1.3,-1.1,27.3,red
7821,260.961,green,-1.0,-1.1,27.9,red
7824,261.061,green,-1.1,-1.2,28.1,none
7827,261.161,green,-0.7,-1.2,28.9,none
7830,261.261,green,-1.1,-2.1,29.6,none
7833,261.361,green,-1.1,-2.2,28.8,none
7836,261.461,green,-0.9,-1.0,27.6,none
7839,261.561,green,-0.8,-1.4,29.7,none
7842,261.661,green,-1.2,-2.2,29.6,none
7845,261.762,green,-0.6,-1.8,29.8,none
7848,261.862,green,-0.6,-1.5,29.4,none
7851,261.962,green,-1.0,-1.6,28.0,none
7854,262.062,green,-0.7,-1.7,28.4,none
7857,262.162,green,-0.5,-1.7,28.0,none
7860,262.262,green,-0.7,-1.1,28.4,none
7863,262.362,green,-1.1,-1.1,28.8,none
7866,262.462,green,-1.0,-1.3,28.7,none
7869,262.562,green,-0.3,-2.4,28.0,none
7872,262.662,green,-1.3,-2.1,28.8,none
7875,262.762,green,-0.8,-1.9,29.4,red
7878,262.863,green,-0.6,-1.3,28.5,red
7881,262.963,green,-1.2,-2.7,28.4,none
7884,263.063,green,-0.9,-2.7,28.1,none
7887,263.163,green,-0.8,-2.0,28.7,none
7890,263.263,green,-1.4,-1.7,28.8,none
7893,263.363,green,-1.4,-1.6,29.6,none
7896,263.463,green,-0.6,-1.4,28.1,none
7899,263.563,green,-1.1,-0.9,28.5,none
7902,263.663,green,-1.1,-1.5,29.4,none
7905,263.764,green,-0.7,-2.5,29.5,none
7908,263.864,green,-1.1,-1.5,30.5,none
7911,263.964,green,-0.8,-2.9,29.2,none
7914,264.064,green,-0.9,-1.6,29.6,red
7917,264.164,green,-0.8,-1.4,29.7,red
7920,264.264,green,-0.9,-2.1,30.4,none
7923,264.364,green,-1.3,-2.2,30.4,none
7926,264.464,green,-1.5,-2.1,30.2,none
7929,264.564,green,-1.4,-1.8,31.3,none
7932,264.664,green,-0.6,-1.8,30.3,none
7935,264.764,green,-0.9,-1.7,30.8,none
7938,264.865,green,-0.7,-3.0,31.1,none
7941,264.965,green,-0.8,-2.0,29.6,none
7944,265.065,green,-0.7,-2.6,30.8,none
7947,265.165,green,-1.1,-1.8,30.1,none
7950,265.265,green,-1.5,-1.0,30.8,none
7953,265.365,green,-1.5,-1.0,30.0,none
7956,265.465,green,-1.4,-1.5,30.0,none
7959,265.565,green,-1.6,-2.9,30.2,none
7962,265.665,green,-1.2,-1.4,30.3,none
7965,265.766,green,-0.9,-2.3,29.6,none
7968,265.866,green,-1.2,-1.8,30.2,none
7971,265.966,green,-0.6,-2.2,29.0,none
7974,266.066,green,-1.0,-2.4,29.3,none
7977,266.166,green,-0.9,-2.4,29.0,none
7980,266.266,green,-0.9,-3.0,29.7,none
7983,266.366,green,-0.8,-1.4,29.0,none
7986,266.466,green,-1.0,-1.6,29.5,none
7989,266.566,green,-0.4,-2.6,31.0,none
7992,266.666,green,-1.1,-2.9,29.5,none
7995,266.766,green,-0.3,-2.2,29.3,none
7998,266.867,green,-0.7,-1.1,27.2,none
8001,266.967,green,-1.1,-2.6,28.8,none
8004,267.067,green,0.0,-2.6,27.6,none
8007,267.167,green,-1.4,-2.9,28.6,none
8010,267.267,green,-1.0,-1.1,28.1,none
8013,267.367,green,-1.3,-0.9,28.4,none
8016,267.467,green,-1.2,-2.2,28.3,none
8019,267.567,green,-1.3,-2.3,27.4,none
8022,267.667,green,-1.4,-1.1,28.5,none
8025,267.768,green,-0.2,-1.2,27.7,none
8028,267.868,green,-0.9,-2.3,28.3,none
8031,267.968,green,-0.1,-2.0,28.2,none
8034,268.068,green,-1.0,-0.9,28.4,none
8037,268.168,green,-0.9,-2.7,26.6,none
8040,268.268,green,-1.1,-1.9,26.7,none
8043,268.368,green,-0.8,-3.1,26.7,none
8046,268.468,green,-1.3,-2.1,26.8,none
8049,268.568,green,-0.4,-1.4,27.2,none
8052,268.668,green,-0.9,-1.6,26.0,none
8055,268.768,green,-1.1,-1.6,27.0,none
8058,268.869,green,-1.1,-2.1,27.2,none
8061,268.969,green,-1.2,-0.6,27.4,none
8064,269.069,green,-0.3,-2.3,25.8,none
8067,269.169,green,-0.8,-1.7,26.6,none
8070,269.269,green,-1.2,-1.8,27.4,none
8073,269.369,green,-0.6,-1.5,26.2,none
8076,269.469,green,-1.4,-0.7,26.4,none
8079,269.569,green,-1.2,-1.1,27.4,none
8082,269.669,green,-0.3,-1.1,25.8,none
8085,269.77,green,-0.4,-1.6,25.5,none
8088,269.87,green,-1.1,-2.0,27.1,none
8091,269.97,green,-1.0,-1.2,25.8,none
8094,270.07,green,-1.3,-2.3,25.4,none
8097,270.17,green,-0.4,-1.8,26.5,none
8100,270.27,green,-0.6,-2.1,26.2,none
8103,270.37,green,-0.7,-1.5,26.5,none
8106,270.47,green,-0.9,-2.2,26.0,none
8109,270.57,green,-0.5,-2.1,26.5,none
8112,270.67,green,-0.4,-1.0,26.7,none
8115,270.77,green,-0.6,-1.8,26.8,none
8118,270.871,green,-1.3,-1.4,26.2,none
8121,270.971,green,-1.0,-1.7,26.3,none
8124,271.071,green,-0.3,-1.9,26.4,none
8127,271.171,green,-0.7,-1.9,26.6,none
8130,271.271,green,-1.1,-1.9,25.7,none
8133,271.371,green,-0.7,-1.6,26.2,none
8136,271.471,green,-0.5,-1.1,26.1,none
8139,271.571,green,-0.0,-2.0,26.2,none
8142,271.671,green,-0.6,-1.9,26.3,none
8145,271.772,green,-1.1,-2.1,26.7,none
8148,271.872,green,-0.8,-1.4,25.7,none
8151,271.972,green,-1.5,-1.9,26.5,none
8154,272.072,green,-0.3,-1.6,27.2,none
8157,272.172,green,-0.5,-1.6,26.7,none
8160,272.272,green,-1.1,-2.3,25.6,none
8163,272.372,green,-0.6,-2.0,26.5,none
8166,272.472,green,-0.5,-1.9,27.4,none
8169,272.572,green,-1.1,-2.0,27.3,none
8172,272.672,green,-0.1,-1.7,27.1,none
8175,272.772,green,-0.3,-2.5,27.4,none
8178,272.873,green,-0.4,-2.4,27.8,none
8181,272.973,green,-0.9,-1.4,27.0,none
8184,273.073,green,-0.2,-2.4,28.4,none
8187,273.173,green,-0.8,-1.2,28.0,none
8190,273.273,green,-0.8,-3.1,27.7,none
8193,273.373,green,-0.1,-1.8,29.0,none
8196,273.473,green,-0.6,-1.9,29.0,none
8199,273.573,green,-0.8,-1.9,27.7,none
8202,273.673,green,-0.6,-2.6,28.9,none
8205,273.774,green,-0.8,-2.6,28.2,none
8208,273.874,green,-0.6,-2.3,30.6,none
8211,273.974,green,-0.9,-2.1,29.4,none
8214,274.074,green,-0.8,-2.5,29.3,none
8217,274.174,green,-0.8,-1.5,29.6,none
8220,274.274,green,-0.6,-1.7,28.9,none
8223,274.374,green,-0.6,-1.9,30.5,none
8226,274.474,green,-0.6,-1.6,28.5,none
8229,274.574,green,-0.8,-2.5,29.5,red
8232,274.674,green,-0.7,-2.7,28.2,none
8235,274.774,green,-0.8,-1.2,28.9,none
8238,274.875,green,-0.9,-1.6,29.0,none
8241,274.975,green,-0.8,-1.9,27.9,none
8244,275.075,green,-1.1,-1.6,29.0,none
8247,275.175,green,-1.3,-1.9,28.4,red
8250,275.275,green,-1.4,-2.2,29.3,red
8253,275.375,green,-1.6,-2.1,27.8,none
8256,275.475,green,-1.7,-2.7,27.8,none
8259,275.575,green,-0.4,-2.2,27.8,none
8262,275.675,green,-0.7,-1.6,28.4,none
8265,275.776,green,-0.6,-1.3,28.7,none
8268,275.876,green,-0.5,-1.3,27.6,none
8271,275.976,green,-0.0,-1.5,28.6,none
8274,276.076,green,0.1,-1.7,29.2,none
8277,276.176,green,-0.7,-1.0,27.5,none
8280,276.276,green,-0.8,-2.4,27.6,none
8283,276.376,green,-0.9,-2.4,27.8,none
8286,276.476,green,-0.8,-2.4,27.9,none
8289,276.576,green,-0.7,-2.1,27.6,none
8292,276.676,green,-1.3,-2.4,26.6,none
8295,276.776,green,-1.1,-2.4,27.7,none
8298,276.877,green,-1.0,-2.4,28.0,none
8301,276.977,green,-0.9,-2.0,27.4,none
8304,277.077,green,-0.9,-2.0,27.0,none
8307,277.177,green,-1.2,-2.0,26.9,none
8310,277.277,green,-0.2,-1.8,26.9,none
8313,277.377,green,-0.9,-1.6,26.4,none
8316,277.477,green,-0.7,-2.1,27.5,none
8319,277.577,green,-0.9,-2.5,27.9,none
8322,277.677,green,-0.9,-2.3,26.0,none
8325,277.778,green,-0.3,-2.3,26.6,none
8328,277.878,green,-1.0,-2.2,25.1,none
8331,277.978,green_flash,-1.0,-2.0,-2.8,none
8334,278.078,green_flash,-0.7,-2.7,-3.5,none
8337,278.178,green_flash,-0.5,-1.6,-3.2,none
8340,278.278,green_flash,-0.4,-1.8,-2.1,none
8343,278.378,green,-0.4,-1.8,24.0,none
8346,278.478,green,-0.4,-1.9,27.3,none
8349,278.578,green,-0.6,-1.5,25.5,none
