frame,t,state,red_score,amber_score,green_score,before_v2_rule
6837,228.128,occluded,-11.4,-12.0,24.7,none
6840,228.228,occluded,-12.6,-11.2,22.1,none
6843,228.328,occluded,-12.4,-11.2,22.8,none
6846,228.428,occluded,-11.7,-11.6,22.9,none
6849,228.528,occluded,-12.3,-12.1,22.4,none
6852,228.628,occluded,-12.2,-11.9,23.1,none
6855,228.728,occluded,-11.7,-11.3,21.7,red
6858,228.829,occluded,-11.6,-11.3,22.4,red
6861,228.929,occluded,-11.8,-10.9,21.1,red
6864,229.029,occluded,-12.5,-11.4,21.9,none
6867,229.129,occluded,-11.7,-11.6,22.6,none
6870,229.229,occluded,-12.3,-11.0,23.0,none
6873,229.329,occluded,-12.1,-10.9,22.0,none
6876,229.429,occluded,-10.8,-10.5,22.7,none
6879,229.529,occluded,-11.4,-11.5,23.1,none
6882,229.629,occluded,-10.8,-10.6,21.8,none
6885,229.73,occluded,-11.8,-10.4,23.0,none
6888,229.83,occluded,-11.3,-10.5,22.6,none
6891,229.93,occluded,-10.5,-11.5,21.0,none
6894,230.03,occluded,-11.7,-10.0,22.6,none
6897,230.13,occluded,-11.5,-10.3,23.1,red
6900,230.23,occluded,-11.7,-11.0,22.7,red
6903,230.33,occluded,-10.6,-9.8,22.3,none
6906,230.43,occluded,-12.5,-10.4,22.7,none
6909,230.53,occluded,-11.3,-10.4,23.9,none
6912,230.63,occluded,-11.7,-10.5,22.2,none
6915,230.73,occluded,-12.2,-11.0,23.2,none
6918,230.831,occluded,-11.7,-10.6,23.4,none
6921,230.931,occluded,-10.1,-10.6,23.2,none
6924,231.031,occluded,-12.1,-9.9,23.6,none
6927,231.131,occluded,-12.4,-10.6,22.3,none
6930,231.231,occluded,-11.5,-11.3,23.4,none
6933,231.331,occluded,-12.0,-12.2,23.7,none
6936,231.431,occluded,-11.0,-11.2,22.3,none
6939,231.531,occluded,-11.4,-11.8,23.3,none
6942,231.631,occluded,-11.9,-10.7,24.2,none
6945,231.732,occluded,-11.6,-11.4,22.8,none
6948,231.832,occluded,-11.2,-10.6,22.6,none
6951,231.932,occluded,-11.3,-11.2,21.3,none
6954,232.032,occluded,-11.1,-11.1,22.1,none
6957,232.132,occluded,-11.4,-10.8,14.6,none
6960,232.232,occluded,-11.3,-11.4,15.4,none
6963,232.332,occluded,-10.7,-11.8,14.3,none
6966,232.432,occluded,-11.5,-11.5,15.7,none
6969,232.532,occluded,-12.5,-10.9,16.5,none
6972,232.632,occluded,-12.3,-10.9,21.4,none
6975,232.733,occluded,-12.3,-12.1,22.5,none
6978,232.833,occluded,-12.0,-12.2,22.2,none
6981,232.933,occluded,-11.5,-11.0,23.1,none
6984,233.033,occluded,-11.1,-10.5,22.0,none
6987,233.133,occluded,-11.4,-11.1,14.1,none
6990,233.233,occluded,-10.8,-11.6,15.6,none
6993,233.333,occluded,-10.2,-10.3,15.6,none
6996,233.433,occluded,-10.9,-11.0,16.1,none
6999,233.533,occluded,-11.1,-10.7,14.2,none
7002,233.633,occluded,-11.6,-10.9,22.4,none
7005,233.734,occluded,-11.2,-10.9,22.9,none
7008,233.834,occluded,-11.0,-10.5,21.7,none
7011,233.934,occluded,-11.0,-10.6,22.4,none
7014,234.034,occluded,-10.7,-10.9,21.7,none
7017,234.134,occluded,-10.5,-10.7,15.5,none
7020,234.234,occluded,-11.5,-11.0,16.1,none
7023,234.334,occluded,-11.8,-11.3,15.7,none
7026,234.434,occluded,-11.5,-11.4,16.1,none
7029,234.534,occluded,-11.8,-10.2,15.1,none
7032,234.634,occluded,-12.1,-11.3,22.5,none
7035,234.734,occluded,-11.0,-10.7,22.3,none
7038,234.835,occluded,-13.1,-11.3,20.1,none
7041,234.935,occluded,-11.2,-10.5,20.3,none
7044,235.035,occluded,-11.1,-10.3,19.0,none
7047,235.135,amber,-10.1,39.7,14.7,amber
7050,235.235,amber,-12.0,37.5,13.1,amber
7053,235.335,amber,-11.5,37.5,12.9,none
7056,235.435,amber,-12.4,35.6,13.6,none
7059,235.535,amber,-10.6,36.2,13.9,none
7062,235.635,amber,-11.4,34.0,13.2,none
7065,235.736,amber,-12.1,36.2,13.4,none
7068,235.836,amber,-10.7,35.4,12.6,none
7071,235.936,amber,-11.2,35.0,14.3,none
7074,236.036,amber,-11.0,34.9,15.1,none
7077,236.136,amber,-11.3,35.0,13.6,none
7080,236.236,amber,-11.6,35.2,12.6,none
7083,236.336,amber,-11.8,35.3,15.0,none
7086,236.436,amber,-11.6,33.9,14.9,none
7089,236.536,amber,-12.3,34.9,16.3,none
7092,236.636,amber,-11.4,34.5,14.8,none
7095,236.736,amber,-11.7,34.4,15.6,none
7098,236.837,amber,-11.4,34.5,16.9,none
7101,236.937,amber,-10.5,34.8,15.8,none
7104,237.037,amber,-11.0,33.8,17.5,none
7107,237.137,amber,-10.8,33.7,21.6,none
7110,237.237,amber,-11.5,34.3,22.8,none
7113,237.337,amber,-11.5,35.1,26.0,none
7116,237.437,amber,-11.4,34.5,31.7,none
7119,237.537,amber,-11.1,34.0,35.4,none
7122,237.637,amber,-10.8,33.9,38.2,none
7125,237.738,amber,-12.2,34.9,39.8,none
7128,237.838,amber,-10.9,34.3,39.0,none
7131,237.938,amber,-12.0,34.0,39.9,none
7134,238.038,amber,-11.3,34.6,40.1,none
7137,238.138,red,116.3,-8.9,39.4,red
7140,238.238,red,117.3,-10.5,39.5,red
7143,238.338,red,116.7,-11.0,39.1,red
7146,238.438,red,114.7,-10.1,38.2,red
7149,238.538,red,117.4,-10.1,38.9,red
7152,238.638,red,116.1,-10.4,39.1,red
7155,238.739,red,116.6,-10.6,39.2,red
7158,238.839,red,115.5,-11.3,39.5,red
7161,238.939,red,115.6,-11.4,38.8,red
7164,239.039,red,114.2,-10.5,38.7,red
7167,239.139,red,113.0,-11.2,39.9,red
7170,239.239,red,116.4,-10.7,38.6,red
7173,239.339,red,113.1,-9.7,39.1,red
7176,239.439,red,115.2,-11.0,38.9,red
7179,239.539,red,115.1,-11.1,38.9,red
7182,239.639,red,114.9,-10.9,38.8,red
7185,239.74,red,114.0,-11.4,38.7,red
7188,239.84,red,115.8,-10.3,38.4,red
7191,239.94,red,115.3,-10.1,38.0,red
7194,240.04,red,115.4,-10.9,38.6,red
7197,240.14,red,114.5,-12.1,39.7,red
7200,240.24,red,112.2,-11.6,38.6,red
7203,240.34,red,112.1,-12.5,38.5,red
7206,240.44,red,112.6,-11.4,39.7,red
7209,240.54,red,112.5,-11.0,39.5,red
7212,240.64,red,114.1,-10.7,38.6,red
7215,240.74,red,112.2,-11.6,39.1,red
7218,240.841,red,115.4,-11.0,39.6,red
7221,240.941,red,115.1,-11.0,39.5,red
7224,241.041,red,114.9,-10.4,39.3,red
7227,241.141,red,113.8,-11.0,39.2,red
7230,241.241,red,114.8,-10.7,38.5,red
7233,241.341,red,114.2,-10.9,39.9,red
7236,241.441,red,112.6,-11.4,38.8,red
7239,241.541,red,112.1,-10.6,39.9,red
7242,241.641,red,114.2,-10.6,38.9,red
7245,241.742,red,114.6,-11.0,39.4,red
7248,241.842,red,114.1,-10.9,38.9,red
7251,241.942,red,114.6,-11.5,38.9,red
7254,242.042,red,115.1,-10.4,38.5,red
7257,242.142,red,115.3,-11.8,38.2,red
7260,242.242,red,114.4,-11.0,38.4,red
7263,242.342,red,115.2,-10.9,38.3,red
7266,242.442,red,114.6,-11.1,37.3,red
7269,242.542,red,114.0,-11.4,35.4,red
7272,242.642,red,114.7,-9.5,34.1,red
7275,242.742,red,113.2,-11.9,33.4,red
7278,242.843,red,114.1,-10.9,33.2,red
7281,242.943,red,113.2,-10.9,32.5,red
7284,243.043,red,112.8,-10.3,29.7,red
7287,243.143,red,114.0,-10.5,28.7,red
7290,243.243,red,114.4,-10.5,28.6,red
7293,243.343,red,114.3,-9.9,26.8,red
7296,243.443,red,114.2,-10.1,25.4,red
7299,243.543,red,115.9,-11.2,25.4,red
7302,243.643,red,114.0,-11.3,26.3,red
7305,243.744,red,114.4,-9.6,23.7,red
7308,243.844,red,114.9,-11.1,19.0,red
7311,243.944,red,115.1,-10.4,11.7,red
7314,244.044,red,115.0,-10.5,9.6,red
7317,244.144,red,116.2,-10.7,9.7,red
7320,244.244,red,116.4,-11.4,9.1,red
7323,244.344,red,115.3,-11.1,3.1,red
7326,244.444,red,115.3,-11.4,3.1,red
7329,244.544,red,116.9,-10.4,4.5,red
7332,244.644,red,114.3,-10.2,3.1,red
7335,244.745,red,115.4,-10.1,5.8,red
7338,244.845,red,114.8,-10.1,4.9,red
7341,244.945,red,115.3,-10.7,4.4,red
7344,245.045,red,115.8,-10.9,3.7,red
7347,245.145,red,116.0,-9.8,4.5,red
7350,245.245,red,116.1,-10.7,4.3,red
7353,245.345,red,114.9,-9.6,4.6,red
7356,245.445,red,116.2,-10.3,3.7,red
7359,245.545,red,115.0,-9.6,4.8,red
7362,245.645,red,115.0,-10.7,5.1,red
7365,245.746,red,115.7,-11.2,4.7,red
7368,245.846,red,115.8,-10.4,4.2,red
7371,245.946,red,115.4,-9.4,4.2,red
7374,246.046,red,116.1,-10.2,3.7,red
7377,246.146,red,115.9,-10.5,3.9,red
7380,246.246,red,114.3,-9.2,4.6,red
7383,246.346,red,115.5,-9.6,3.8,red
7386,246.446,red,113.9,-9.9,3.1,red
7389,246.546,red,114.9,-10.4,4.1,red
7392,246.646,red,114.6,-11.1,4.0,red
7395,246.746,red,114.6,-9.7,4.2,red
7398,246.847,red,115.0,-10.2,4.6,red
7401,246.947,red,114.2,-10.5,3.2,red
7404,247.047,red,114.0,-10.0,3.8,red
7407,247.147,red,115.4,-10.2,3.4,red
7410,247.247,red,115.6,-9.7,3.3,red
7413,247.347,red,115.1,-10.6,4.3,red
7416,247.447,red,117.0,-9.9,3.9,red
7419,247.547,red,115.8,-9.9,4.1,red
7422,247.647,red,116.1,-10.5,4.7,red
7425,247.748,red,116.3,-9.7,4.8,red
7428,247.848,red,115.8,-9.7,2.2,red
7431,247.948,red,115.5,-9.3,5.0,red
7434,248.048,red,116.7,-9.9,3.8,red
7437,248.148,red,116.2,-9.4,3.3,red
7440,248.248,red,116.0,-9.8,3.4,red
7443,248.348,red,116.2,-10.6,4.4,red
7446,248.448,red,115.8,-10.5,3.6,red
7449,248.548,red,116.6,-10.7,3.2,red
7452,248.648,red,115.5,-9.4,3.7,red
7455,248.748,red,116.2,-9.7,3.8,red
7458,248.849,red,115.1,-10.4,4.2,red
7461,248.949,red,117.5,-10.3,4.5,red
7464,249.049,red,116.1,-9.9,4.5,red
7467,249.149,red,116.5,-10.0,5.3,red
7470,249.249,red,115.7,-10.5,4.5,red
7473,249.349,red,115.7,-10.5,5.0,red
7476,249.449,red,116.8,-10.1,2.8,red
7479,249.549,red,115.6,-10.8,3.9,red
7482,249.649,red,116.3,-9.6,4.4,red
7485,249.75,red,116.9,-9.5,5.2,red
7488,249.85,red,115.7,-10.2,3.9,red
7491,249.95,red,116.2,-10.4,3.9,red
7494,250.05,red,116.9,-10.9,3.9,red
7497,250.15,red,117.9,-10.5,4.5,red
7500,250.25,red,117.2,-10.0,3.8,red
7503,250.35,red,115.7,-10.8,4.2,red
7506,250.45,red,117.2,-8.8,5.3,red
7509,250.55,red,116.7,-9.7,4.5,red
7512,250.65,red,116.5,-10.6,4.2,red
7515,250.751,red,116.6,-8.8,4.8,red
7518,250.851,red,115.1,-10.0,4.2,red
7521,250.951,red,116.0,-10.6,4.4,red
7524,251.051,red,115.9,-10.5,4.6,red
7527,251.151,red,115.5,-10.4,4.6,red
7530,251.251,red,114.2,-10.9,4.2,red
7533,251.351,red,115.1,-9.7,4.2,red
7536,251.451,red,116.8,-11.0,3.9,red
7539,251.551,red,114.8,-11.4,3.3,red
7542,251.651,red,114.4,-10.2,3.9,red
7545,251.752,red,115.9,-9.4,4.1,red
7548,251.852,red,115.4,-10.2,4.1,red
7551,251.952,red,115.6,-10.9,4.3,red
7554,252.052,red,115.2,-10.9,4.1,red
7557,252.152,red,114.7,-9.0,4.8,red
7560,252.252,red,115.5,-10.9,4.2,red
7563,252.352,red,115.1,-11.0,5.5,red
7566,252.452,red,115.0,-10.6,3.6,red
7569,252.552,red,115.1,-10.4,4.1,red
7572,252.652,red,115.2,-9.7,3.8,red
7575,252.752,red,115.2,-10.8,4.4,red
7578,252.853,red,115.0,-10.4,4.5,red
7581,252.953,red,115.9,-10.6,4.0,red
7584,253.053,red,114.4,-9.8,3.8,red
7587,253.153,red,116.2,-10.8,3.8,red
7590,253.253,red,113.9,-9.7,4.1,red
7593,253.353,red,114.2,-9.9,3.7,red
7596,253.453,red,115.1,-9.2,5.6,red
7599,253.553,red,114.1,-10.6,4.6,red
7602,253.653,red,114.5,-11.0,3.8,red
7605,253.754,red,114.4,-11.2,4.2,red
7608,253.854,red,113.4,-10.4,3.8,red
7611,253.954,red,114.4,-10.2,4.6,red
7614,254.054,red,115.1,-9.7,4.5,red
7617,254.154,red,114.8,-10.6,3.8,red
7620,254.254,red,114.5,-10.0,4.4,red
7623,254.354,red,113.6,-9.2,4.1,red
7626,254.454,red,114.8,-9.5,4.6,red
7629,254.554,red,115.9,-10.0,3.9,red
7632,254.654,red,114.1,-10.2,4.8,red
7635,254.754,red,115.4,-10.0,3.8,red
7638,254.855,red,113.3,-10.1,3.4,red
7641,254.955,red,115.7,-10.6,4.3,red
7644,255.055,red,115.4,-10.7,3.3,red
7647,255.155,red,112.9,-11.2,2.8,red
7650,255.255,red,113.6,-10.6,4.1,red
7653,255.355,red,115.5,-10.7,4.0,red
7656,255.455,red,115.8,-10.2,4.4,red
7659,255.555,red,114.9,-10.4,4.2,red
7662,255.655,red,113.9,-10.3,4.2,red
7665,255.756,red,114.5,-10.3,3.8,red
7668,255.856,red,114.4,-10.5,4.7,red
7671,255.956,red,114.3,-10.4,3.8,red
7674,256.056,red,113.3,-10.4,3.4,red
7677,256.156,red,112.8,-9.6,3.6,red
7680,256.256,red,114.6,-9.8,4.2,red
7683,256.356,red,114.7,-10.0,3.9,red
7686,256.456,red,114.8,-10.1,4.2,red
7689,256.556,red,113.7,-10.0,3.6,red
7692,256.656,red,115.2,-11.0,3.6,red
7695,256.757,red,115.4,-11.5,3.1,red
7698,256.857,red,114.6,-10.8,3.4,red
7701,256.957,red,114.4,-10.8,3.6,red
7704,257.057,red,115.2,-11.0,3.3,red
7707,257.157,red,115.1,-10.1,3.2,red
7710,257.257,red,114.6,-11.1,4.0,red
7713,257.357,red,115.4,-11.2,3.7,red
7716,257.457,red,113.8,-10.7,4.4,red
7719,257.557,red,113.8,-10.7,4.3,red
7722,257.657,red,114.6,-11.1,4.9,red
7725,257.758,red,114.2,-8.7,4.5,red
7728,257.858,red,114.3,-11.0,4.3,red
7731,257.958,red,114.8,-10.2,3.5,red
7734,258.058,red,114.0,-10.4,3.3,red
7737,258.158,red,113.8,-10.8,4.8,red
7740,258.258,red,113.8,-10.9,4.5,red
7743,258.358,red,114.2,-9.8,4.5,red
7746,258.458,red,115.0,-10.0,4.0,red
7749,258.558,red,114.5,-10.6,3.8,red
7752,258.658,red,115.0,-9.9,3.8,red
7755,258.759,red,116.3,-9.9,3.9,red
7758,258.859,red,115.7,-10.1,3.4,red
7761,258.959,red,115.1,-10.4,4.0,red
7764,259.059,red,115.2,-10.2,3.5,red
7767,259.159,red,115.0,-10.9,3.8,red
7770,259.259,red,113.1,-11.3,3.9,red
7773,259.359,red,112.7,-10.3,4.9,red
7776,259.459,red,114.9,-10.5,3.9,red
7779,259.559,red,114.4,-11.4,3.6,red
7782,259.659,red,114.3,-11.4,5.2,red
7785,259.76,red,113.6,-10.6,3.0,red
7788,259.86,red,115.1,-9.7,4.6,red
7791,259.96,red,115.1,-11.0,4.7,red
7794,260.06,red,114.7,-9.8,4.6,red
7797,260.16,red,114.3,-11.2,4.1,red
7800,260.26,red,114.7,-10.4,5.5,red
7803,260.36,red,113.5,-10.0,3.5,red
7806,260.46,red,115.7,-10.5,4.5,red
7809,260.56,red,114.0,-10.5,4.5,red
7812,260.66,red,115.4,-10.5,3.9,red
7815,260.76,red,115.3,-9.4,3.5,red
7818,260.861,red,116.0,-11.0,4.3,red
7821,260.961,red,114.5,-10.0,3.6,red
7824,261.061,red,116.0,-10.0,4.6,red
7827,261.161,red,115.2,-10.1,3.5,red
7830,261.261,red,114.3,-10.6,3.3,red
7833,261.361,red,113.3,-10.7,4.3,red
7836,261.461,red,115.3,-9.9,4.0,red
7839,261.561,red,114.7,-8.8,4.6,red
7842,261.661,red,114.9,-9.8,4.2,red
7845,261.762,red,115.1,-11.1,3.8,red
7848,261.862,red,114.9,-10.0,3.5,red
7851,261.962,red,115.3,-10.6,3.6,red
7854,262.062,red,114.8,-10.0,4.0,red
7857,262.162,red,115.4,-10.0,4.3,red
7860,262.262,red,115.2,-10.2,5.0,red
7863,262.362,red,114.7,-10.9,4.6,red
7866,262.462,red,114.8,-11.1,4.5,red
7869,262.562,red,116.7,-10.2,4.3,red
7872,262.662,red,114.9,-10.9,3.3,red
7875,262.762,red,115.4,-9.6,4.3,red
7878,262.863,red,115.6,-9.7,4.2,red
7881,262.963,red,115.4,-11.1,4.0,red
7884,263.063,red,115.7,-9.7,3.9,red
7887,263.163,red,115.1,-10.0,4.1,red
7890,263.263,red,114.6,-9.9,3.3,red
7893,263.363,red,114.2,-10.3,4.1,red
7896,263.463,red,115.5,-10.2,4.1,red
7899,263.563,red,117.1,-10.2,4.8,red
7902,263.663,red,114.9,-10.4,3.9,red
7905,263.764,red,115.3,-9.9,3.7,red
7908,263.864,red,116.2,-10.0,5.4,red
7911,263.964,red,115.4,-10.2,3.9,red
7914,264.064,red,115.5,-10.0,4.5,red
7917,264.164,red,116.4,-10.1,4.1,red
7920,264.264,red,115.4,-10.9,5.7,red
7923,264.364,red,114.7,-10.4,3.1,red
7926,264.464,red,115.0,-10.7,3.8,red
7929,264.564,red,115.9,-9.3,4.6,red
7932,264.664,red,117.7,-10.7,4.7,red
7935,264.764,red,114.9,-11.0,4.1,red
7938,264.865,red,114.3,-10.9,4.5,red
7941,264.965,red,115.1,-10.2,4.0,red
7944,265.065,red,116.3,-9.9,3.0,red
7947,265.165,red,115.8,-10.1,3.1,red
7950,265.265,red,116.9,-10.0,2.9,red
7953,265.365,red,116.1,-10.7,3.4,red
7956,265.465,red,115.3,-10.7,2.9,red
7959,265.565,red,115.6,-9.9,3.5,red
7962,265.665,red,115.0,-10.3,3.5,red
7965,265.766,red,115.4,-10.6,3.1,red
7968,265.866,red,115.8,-8.9,4.3,red
7971,265.966,red,115.8,-11.3,4.1,red
7974,266.066,red,114.3,-10.2,3.7,red
7977,266.166,red,115.7,-9.5,3.5,red
7980,266.266,red,117.0,-9.5,3.6,red
7983,266.366,red,115.8,-11.1,4.3,red
7986,266.466,red,115.1,-10.4,4.1,red
7989,266.566,red,114.7,-10.0,4.1,red
7992,266.666,red,114.2,-10.3,3.9,red
7995,266.766,red,114.9,-9.8,3.5,red
7998,266.867,red,114.8,-11.5,3.9,red
8001,266.967,red,115.9,-10.5,3.9,red
8004,267.067,red,116.4,-10.5,3.9,red
8007,267.167,red,115.6,-9.5,3.9,red
8010,267.267,red,114.5,-10.1,3.4,red
8013,267.367,red,114.6,-9.9,4.5,red
8016,267.467,red,115.5,-9.6,3.4,red
8019,267.567,red,116.5,-10.1,3.7,red
8022,267.667,red,116.4,-10.6,4.1,red
8025,267.768,red,115.3,-10.2,3.5,red
8028,267.868,red,115.1,-10.8,3.9,red
8031,267.968,red,114.6,-10.7,4.2,red
8034,268.068,red,115.9,-10.1,3.6,red
8037,268.168,red,115.0,-10.6,3.6,red
8040,268.268,red,114.9,-9.3,4.4,red
8043,268.368,red,114.0,-10.5,3.9,red
8046,268.468,red,116.6,-10.9,3.8,red
8049,268.568,red,114.4,-9.7,4.2,red
8052,268.668,red,113.9,-10.0,3.4,red
8055,268.768,red,115.4,-10.8,4.0,red
8058,268.869,red,115.8,-10.1,3.9,red
8061,268.969,red,115.0,-10.4,5.3,red
8064,269.069,red,115.0,-10.9,4.7,red
8067,269.169,red,115.4,-10.3,3.5,red
8070,269.269,red,116.2,-9.2,4.5,red
8073,269.369,red,114.5,-9.9,4.7,red
8076,269.469,red,116.0,-10.2,4.7,red
8079,269.569,red,114.3,-9.7,3.8,red
8082,269.669,red,114.3,-9.4,4.5,red
8085,269.77,red,115.8,-9.7,5.3,red
8088,269.87,red,114.2,-10.8,3.6,red
8091,269.97,red,112.9,-10.5,3.5,red
8094,270.07,red,113.5,-10.0,3.7,red
8097,270.17,red,113.7,-10.8,4.0,red
8100,270.27,red,113.8,-10.6,4.1,red
8103,270.37,red,113.9,-10.5,3.6,red
8106,270.47,red,111.5,-10.0,3.8,red
8109,270.57,red,114.6,-10.7,4.0,red
8112,270.67,red,114.1,-10.3,4.2,red
8115,270.77,red,114.2,-9.7,4.0,red
8118,270.871,red,114.2,-10.0,3.8,red
8121,270.971,red,114.1,-10.2,4.6,red
8124,271.071,red,114.8,-10.1,3.4,red
8127,271.171,red,115.8,-10.6,3.8,red
8130,271.271,red,115.1,-9.6,3.9,red
8133,271.371,red,114.6,-9.1,4.8,red
8136,271.471,red,112.5,-10.4,4.2,red
8139,271.571,red,113.7,-10.0,3.4,red
8142,271.671,red,113.3,-10.3,3.7,red
8145,271.772,red,113.4,-10.7,3.7,red
8148,271.872,red,113.9,-10.3,3.8,red
8151,271.972,red,114.0,-9.2,4.8,red
8154,272.072,red,114.2,-10.2,3.4,red
8157,272.172,red,114.3,-10.1,3.2,red
8160,272.272,red,113.0,-10.0,3.3,red
8163,272.372,red,113.7,-9.4,3.6,red
8166,272.472,red,112.4,-10.5,4.5,red
8169,272.572,red,112.8,-10.1,3.4,red
8172,272.672,red,111.9,-9.9,3.4,red
8175,272.772,red,112.8,-10.3,4.7,red
8178,272.873,red,111.0,-10.2,3.4,red
8181,272.973,red,111.9,-10.8,4.4,red
8184,273.073,red,110.9,-11.4,4.7,red
8187,273.173,red,113.0,-10.1,4.2,red
8190,273.273,red,111.6,-10.9,3.7,red
8193,273.373,red,112.9,-10.7,3.0,red
8196,273.473,red,111.8,-10.8,3.4,red
8199,273.573,red,111.1,-11.1,4.8,red
8202,273.673,red,111.8,-10.8,4.1,red
8205,273.774,red,112.0,-10.8,4.0,red
8208,273.874,red,113.2,-11.1,4.7,red
8211,273.974,red,113.2,-10.5,3.6,red
8214,274.074,red,113.4,-9.7,5.0,red
8217,274.174,red_amber,113.0,36.2,2.8,red
8220,274.274,red_amber,113.7,35.5,2.5,red
8223,274.374,red_amber,113.4,35.3,4.2,red
8226,274.474,red_amber,113.1,35.5,3.4,red
8229,274.574,red_amber,113.0,35.3,2.6,red
8232,274.674,red_amber,113.3,35.2,4.0,red
8235,274.774,red_amber,112.8,33.7,3.7,red
8238,274.875,red_amber,112.8,34.6,3.3,red
8241,274.975,red_amber,111.8,34.6,4.5,red
8244,275.075,occluded,112.3,34.6,3.7,red
8247,275.175,occluded,112.6,34.5,4.7,red
8250,275.275,red_amber,112.5,34.3,3.5,red
8253,275.375,red_amber,112.9,34.3,3.7,red
8256,275.475,red_amber,114.0,34.7,3.4,red
8259,275.575,red_amber,114.2,34.5,4.6,red
8262,275.675,red_amber,113.0,34.8,4.6,red
8265,275.776,red_amber,112.1,34.5,4.4,red
8268,275.876,red_amber,113.5,34.9,5.4,red
8271,275.976,red_amber,111.6,34.8,4.1,red
8274,276.076,red_amber,111.7,34.8,3.8,red
8277,276.176,red_amber,112.3,33.0,4.3,red
8280,276.276,red_amber,112.3,35.2,4.3,red
8283,276.376,red_amber,113.7,35.3,4.3,red
8286,276.476,red_amber,111.8,35.7,4.6,red
8289,276.576,red_amber,113.2,35.8,2.9,red
8292,276.676,red_amber,112.8,35.4,3.4,red
8295,276.776,red_amber,110.5,35.4,3.2,red
8298,276.877,red_amber,112.8,35.6,3.6,red
8301,276.977,red_amber,112.7,35.8,4.0,red
8304,277.077,occluded,112.8,35.1,3.3,red
8307,277.177,green,-9.2,-9.9,128.5,green
8310,277.277,green,-11.8,-11.7,127.3,green
8313,277.377,green,-12.5,-10.8,127.5,green
8316,277.477,green,-12.2,-11.7,126.9,green
8319,277.577,green,-12.1,-10.9,126.6,green
8322,277.677,green,-10.7,-10.3,127.9,green
8325,277.778,green,-12.1,-11.5,127.5,green
8328,277.878,green,-10.9,-11.4,127.7,green
8331,277.978,green,-11.6,-10.8,127.8,green
8334,278.078,green,-11.2,-10.8,127.6,green
8337,278.178,green,-11.0,-11.2,127.1,green
8340,278.278,green,-11.3,-11.1,128.1,green
8343,278.378,green,-10.9,-10.4,127.8,green
8346,278.478,green,-9.8,-10.7,128.3,green
8349,278.578,green,-11.1,-10.8,127.3,green
8352,278.678,green,-10.4,-10.1,127.5,green
8355,278.778,green,-10.8,-10.5,127.6,green
8358,278.879,green,-10.1,-11.5,128.1,green
8361,278.979,green,-10.7,-10.4,127.7,green
8364,279.079,green,-10.3,-11.1,128.4,green
8367,279.179,green,-11.6,-10.9,128.0,green
8370,279.279,green,-11.5,-10.6,127.4,green
8373,279.379,green,-11.4,-10.9,127.2,none
8376,279.479,green,-11.8,-10.6,127.7,green
8379,279.579,green,-11.7,-10.9,128.4,green
8382,279.679,green,-11.8,-11.1,127.2,green
8385,279.78,green,-10.6,-11.5,127.4,green
8388,279.88,green,-10.4,-12.2,128.5,green
8391,279.98,green,-11.8,-11.6,128.1,green
8394,280.08,green,-10.6,-10.8,127.7,green
8397,280.18,green,-11.5,-11.0,128.2,green
8400,280.28,green,-10.2,-12.0,127.4,green
8403,280.38,green,-10.9,-11.5,127.4,green
8406,280.48,green,-11.0,-10.8,127.5,green
8409,280.58,green,-11.5,-10.8,128.6,green
8412,280.68,green,-11.5,-10.4,127.4,green
8415,280.78,green,-10.1,-10.7,128.1,green
8418,280.881,green,-11.5,-9.9,127.8,green
8421,280.981,green,-11.2,-11.0,126.9,green
8424,281.081,green,-12.3,-11.1,127.2,green
8427,281.181,green,-11.9,-11.2,127.6,green
8430,281.281,green,-12.4,-11.4,127.6,green
8433,281.381,green,-13.0,-11.4,127.6,green
8436,281.481,green,-11.5,-10.8,127.8,green
8439,281.581,green,-11.0,-10.8,127.5,green
8442,281.681,green,-11.6,-11.5,127.6,green
8445,281.782,green,-11.9,-11.2,127.2,green
8448,281.882,green,-12.4,-12.2,126.7,green
8451,281.982,green,-11.3,-12.2,127.1,green
8454,282.082,green,-11.1,-11.0,127.0,green
8457,282.182,green,-11.6,-11.7,126.9,green
8460,282.282,green,-10.4,-10.6,126.3,green
8463,282.382,green,-10.6,-10.5,127.0,green
8466,282.482,green,-10.9,-10.6,126.5,green
8469,282.582,green,-11.6,-10.9,125.9,green
8472,282.682,green,-11.3,-10.7,126.7,green
8475,282.782,green,-11.1,-11.3,125.9,green
8478,282.883,green,-11.1,-11.7,125.6,green
8481,282.983,green,-11.6,-10.5,125.6,green
8484,283.083,green,-11.0,-11.3,125.6,green
8487,283.183,green,-11.5,-10.7,126.0,green
8490,283.283,green,-10.7,-10.3,125.1,green
8493,283.383,green,-12.0,-11.8,125.3,green
8496,283.483,green,-11.1,-10.1,125.6,green
8499,283.583,green,-10.8,-10.6,126.0,green
8502,283.683,green,-11.8,-10.4,125.3,green
8505,283.784,green,-10.9,-11.1,125.0,green
8508,283.884,green,-11.1,-10.4,124.5,green
8511,283.984,green,-11.6,-11.7,124.9,green
8514,284.084,green,-11.3,-10.5,124.7,green
8517,284.184,green,-10.1,-10.1,124.1,green
8520,284.284,green,-11.0,-11.0,124.3,green
8523,284.384,green,-10.8,-10.9,123.9,green
8526,284.484,green,-10.7,-11.4,124.6,green
8529,284.584,green,-11.4,-11.0,124.0,green
8532,284.684,green,-10.8,-10.7,124.3,green
