frame,t,state,red_score,green_score,before_v2_rule
8589,286.586,red,47.1,-4.7,red
8592,286.686,red,45.8,-4.8,red
8595,286.786,red,47.0,-5.1,red
8598,286.887,red,46.6,-4.7,none
8601,286.987,red,46.5,-4.6,red
8604,287.087,red,45.8,-4.8,none
8607,287.187,red,46.4,-4.3,red
8610,287.287,red,45.7,-4.8,none
8613,287.387,red,45.7,-4.7,none
8616,287.487,red,46.3,-5.9,red
8619,287.587,red,46.7,-4.3,none
8622,287.687,red,46.1,-4.8,red
8625,287.788,red,46.4,-5.1,red
8628,287.888,red,47.5,-5.5,red
8631,287.988,red,47.1,-5.2,none
8634,288.088,red,47.1,-5.0,red
8637,288.188,red,46.2,-4.9,none
8640,288.288,red,45.5,-4.9,red
8643,288.388,red,45.8,-4.7,red
8646,288.488,red,46.8,-4.7,red
8649,288.588,red,46.6,-5.1,red
8652,288.688,red,46.3,-4.5,red
8655,288.788,red,46.8,-5.4,red
8658,288.889,red,46.7,-4.9,red
8661,288.989,red,47.0,-5.2,red
8664,289.089,red,47.4,-5.8,red
8667,289.189,red,46.8,-5.2,red
8670,289.289,red,47.0,-5.1,red
8673,289.389,red,47.7,-4.7,red
8676,289.489,red,46.9,-4.4,red
8679,289.589,red,46.7,-4.6,red
8682,289.689,red,46.2,-5.2,red
8685,289.79,red,48.4,-4.7,red
8688,289.89,red,47.6,-4.2,red
8691,289.99,red,48.5,-5.1,red
8694,290.09,red,47.3,-5.5,red
8697,290.19,red,48.2,-4.2,red
8700,290.29,red,46.3,-5.3,red
8703,290.39,red,46.5,-4.1,red
8706,290.49,red,47.0,-5.5,none
8709,290.59,red,46.7,-5.2,none
8712,290.69,red,47.6,-4.6,none
8715,290.79,red,47.5,-4.4,red
8718,290.891,red,47.7,-4.9,red
8721,290.991,red,47.1,-3.8,red
8724,291.091,red,47.0,-4.6,red
8727,291.191,red,48.0,-4.7,red
8730,291.291,red,48.2,-4.5,red
8733,291.391,red,48.2,-4.4,red
8736,291.491,red,47.5,-4.5,red
8739,291.591,red,47.1,-5.1,red
8742,291.691,red,48.1,-4.6,red
8745,291.792,red,48.1,-4.6,red
8748,291.892,red,47.7,-4.4,red
8751,291.992,red,47.4,-4.5,red
8754,292.092,red,48.4,-4.7,red
8757,292.192,red,47.5,-4.6,red
8760,292.292,red,48.1,-4.7,red
8763,292.392,red,47.8,-4.5,red
8766,292.492,red,46.7,-4.3,red
8769,292.592,red,46.7,-5.0,red
8772,292.692,red,46.8,-5.4,red
8775,292.792,red,45.9,-4.5,red
8778,292.893,red,48.0,-5.0,red
8781,292.993,red,46.9,-4.4,red
8784,293.093,red,46.6,-4.6,red
8787,293.193,red,48.1,-3.9,red
8790,293.293,red,47.4,-4.4,red
8793,293.393,red,46.4,-4.0,red
8796,293.493,red,46.0,-4.2,none
8799,293.593,red,45.9,-4.4,none
8802,293.693,red,46.8,-4.4,red
8805,293.794,red,46.8,-4.4,red
8808,293.894,red,46.1,-4.1,red
8811,293.994,red,46.8,-4.7,red
8814,294.094,red,46.0,-4.7,none
8817,294.194,red,45.9,-4.6,red
8820,294.294,red,47.5,-4.5,red
8823,294.394,red,47.4,-4.3,red
8826,294.494,red,46.8,-5.1,red
8829,294.594,red,47.5,-4.8,red
8832,294.694,red,46.4,-4.4,red
8835,294.794,red,46.5,-4.5,red
8838,294.895,red,46.0,-4.9,red
8841,294.995,red,45.5,-5.0,red
8844,295.095,red,45.9,-4.6,red
8847,295.195,red,46.8,-4.5,red
8850,295.295,red,47.0,-4.5,red
8853,295.395,red,47.2,-4.7,red
8856,295.495,red,46.6,-5.0,red
8859,295.595,red,46.8,-5.2,red
8862,295.695,red,47.0,-4.6,red
8865,295.796,red,47.2,-5.5,none
8868,295.896,red,46.0,-4.6,none
8871,295.996,red,46.8,-4.2,red
8874,296.096,red,45.9,-4.1,none
8877,296.196,red,47.4,-4.7,red
8880,296.296,red,47.4,-5.5,none
8883,296.396,red,47.5,-4.3,red
8886,296.496,red,45.9,-5.0,none
8889,296.596,red,46.0,-5.0,none
8892,296.696,red,46.6,-4.9,none
8895,296.796,red,46.9,-5.3,none
8898,296.897,red,46.0,-4.8,red
8901,296.997,red,47.1,-5.1,red
8904,297.097,red,47.8,-3.8,red
8907,297.197,red,49.0,-4.3,red
8910,297.297,red,47.9,-4.6,red
8913,297.397,red,47.5,-4.1,red
8916,297.497,red,47.7,-4.9,red
8919,297.597,red,47.4,-4.8,red
8922,297.697,red,46.6,-4.5,red
8925,297.798,red,47.6,-4.9,red
8928,297.898,red,46.8,-4.6,red
8931,297.998,red,47.2,-4.9,red
8934,298.098,red,46.8,-4.6,none
8937,298.198,red,47.4,-4.6,red
8940,298.298,red,47.6,-4.8,red
8943,298.398,red,47.5,-3.7,red
8946,298.498,red,48.2,-4.5,red
8949,298.598,red,47.8,-4.4,red
8952,298.698,red,47.8,-4.9,red
8955,298.798,red,47.4,-5.4,red
8958,298.899,red,47.3,-4.8,red
8961,298.999,red,47.1,-5.0,red
8964,299.099,red,47.3,-4.2,red
8967,299.199,red,47.3,-4.5,red
8970,299.299,red,47.0,-4.7,red
8973,299.399,red,48.0,-4.6,red
8976,299.499,red,46.6,-4.8,red
8979,299.599,red,47.0,-4.9,red
8982,299.699,red,48.2,-5.0,red
8985,299.8,red,47.7,-4.4,red
8988,299.9,red,47.2,-4.9,red
8991,300.0,red,46.9,-5.0,red
8994,300.1,red,46.8,-4.2,red
8997,300.2,red,47.5,-4.8,red
9000,300.3,red,47.8,-4.9,red
9003,300.4,red,47.9,-4.9,red
9006,300.5,red,47.4,-4.5,red
9009,300.6,red,47.1,-4.0,red
9012,300.7,red,48.1,-4.1,red
9015,300.8,red,45.9,-4.8,none
9018,300.901,red,46.2,-5.7,red
9021,301.001,red,46.8,-4.7,none
9024,301.101,red,47.4,-4.5,none
9027,301.201,red,47.1,-4.1,none
9030,301.301,red,45.8,-4.4,none
9033,301.401,red,45.9,-4.3,none
9036,301.501,red,46.1,-5.1,red
9039,301.601,red,45.9,-4.9,none
9042,301.701,red,46.2,-5.2,none
9045,301.802,red,45.9,-4.5,red
9048,301.902,red,46.0,-4.6,none
9051,302.002,red,46.6,-4.6,red
9054,302.102,red,45.9,-4.4,red
9057,302.202,red,46.8,-4.9,red
9060,302.302,red,46.8,-4.7,none
9063,302.402,red,46.2,-5.0,none
9066,302.502,red,45.8,-4.7,red
9069,302.602,red,46.5,-3.8,none
9072,302.702,red,46.3,-4.2,red
9075,302.802,red,45.8,-4.4,none
9078,302.903,red,46.3,-4.3,red
9081,303.003,red,46.7,-5.0,red
9084,303.103,red,46.2,-5.0,red
9087,303.203,red,45.1,-4.4,none
9090,303.303,red,46.2,-4.8,none
9093,303.403,red,44.8,-4.9,none
9096,303.503,red,47.0,-4.9,none
9099,303.603,red,46.4,-5.1,none
9102,303.703,red,46.1,-4.8,none
9105,303.804,red,47.2,-4.7,none
9108,303.904,red,46.4,-4.5,red
9111,304.004,red,46.5,-5.2,red
9114,304.104,red,45.5,-4.8,red
9117,304.204,red,47.7,-4.6,red
9120,304.304,red,46.9,-4.8,none
9123,304.404,red,47.5,-4.4,red
9126,304.504,red,47.1,-4.7,none
9129,304.604,red,47.2,-4.3,red
9132,304.704,red,48.3,-4.4,red
9135,304.804,red,46.6,-4.5,red
9138,304.905,red,48.2,-4.7,red
9141,305.005,red,48.4,-4.1,red
9144,305.105,red,48.1,-4.1,red
9147,305.205,red,48.9,-4.5,red
9150,305.305,red,46.8,-4.2,red
9153,305.405,red,47.8,-4.0,red
9156,305.505,red,46.2,-4.8,red
9159,305.605,red,46.6,-5.0,red
9162,305.705,red,47.3,-5.0,red
9165,305.806,red,47.2,-5.2,red
9168,305.906,red,47.0,-4.5,red
9171,306.006,red,46.8,-4.8,red
9174,306.106,red,47.1,-4.9,red
9177,306.206,red,46.4,-5.8,red
9180,306.306,red,47.0,-4.4,red
9183,306.406,red,47.2,-4.7,red
9186,306.506,red,47.6,-4.7,red
9189,306.606,red,48.7,-4.8,red
9192,306.706,red,47.6,-4.8,red
9195,306.806,red,47.5,-4.6,none
9198,306.907,red,47.0,-4.7,red
9201,307.007,red,47.3,-4.6,red
9204,307.107,red,47.0,-4.8,red
9207,307.207,red,46.5,-5.0,red
9210,307.307,red,46.5,-4.7,red
9213,307.407,red,47.1,-4.8,red
9216,307.507,red,46.7,-4.5,red
9219,307.607,red,46.3,-4.5,red
9222,307.707,red,47.0,-4.4,red
9225,307.808,red,46.9,-4.4,red
9228,307.908,red,44.9,-4.8,none
9231,308.008,red,47.3,-4.3,none
9234,308.108,red,47.5,-5.1,red
9237,308.208,red,47.5,-4.0,red
9240,308.308,red,46.5,-5.1,red
9243,308.408,red,45.4,-4.5,none
9246,308.508,red,45.6,-4.5,red
9249,308.608,red,46.8,-4.3,none
9252,308.708,red,46.8,-5.0,red
9255,308.808,red,46.8,-4.2,red
9258,308.909,red,46.1,-4.9,red
9261,309.009,red,44.9,-4.8,red
9264,309.109,red,46.1,-4.5,none
9267,309.209,red,46.7,-4.2,none
9270,309.309,red,46.4,-4.5,none
9273,309.409,red,45.7,-4.8,none
9276,309.509,red,46.2,-3.8,none
9279,309.609,red,46.3,-4.5,red
9282,309.709,red,47.3,-5.0,none
9285,309.81,red,45.4,-5.0,none
9288,309.91,red,46.6,-5.0,red
9291,310.01,red,45.0,-4.4,none
9294,310.11,red,46.6,-4.5,none
9297,310.21,red,47.1,-5.3,red
9300,310.31,red,46.9,-4.4,red
9303,310.41,red,47.0,-4.1,red
9306,310.51,red,46.8,-4.5,none
9309,310.61,red,46.3,-4.4,red
9312,310.71,red,47.9,-4.6,red
9315,310.81,red,47.0,-4.4,red
9318,310.911,red,46.2,-4.2,none
9321,311.011,red,46.1,-4.6,red
9324,311.111,red,45.4,-3.6,none
9327,311.211,red,47.3,-4.4,red
9330,311.311,red,47.3,-4.5,none
9333,311.411,red,47.5,-4.7,none
9336,311.511,red,47.1,-4.5,red
9339,311.611,red,46.9,-4.4,red
9342,311.711,red,47.2,-4.3,red
9345,311.812,red,48.1,-4.8,red
9348,311.912,red,46.6,-4.7,red
9351,312.012,red,46.8,-4.9,red
9354,312.112,red,47.4,-5.4,red
9357,312.212,red,47.2,-5.0,red
9360,312.312,red,46.2,-4.8,red
9363,312.412,red,46.5,-4.4,red
9366,312.512,red,46.5,-5.0,red
9369,312.612,red,47.6,-4.9,none
9372,312.712,red,47.5,-4.7,red
9375,312.812,red,47.0,-5.0,red
9378,312.913,red,47.2,-5.1,red
9381,313.013,red,47.5,-5.0,red
9384,313.113,red,47.2,-5.2,red
9387,313.213,red,47.3,-4.9,red
9390,313.313,red,46.6,-5.2,red
9393,313.413,red,46.8,-5.2,red
9396,313.513,red,46.7,-5.0,red
9399,313.613,red,47.6,-4.9,red
9402,313.713,red,47.8,-5.4,red
9405,313.814,red,47.5,-4.7,red
9408,313.914,red,46.0,-4.9,red
9411,314.014,red,47.8,-4.9,red
9414,314.114,red,46.3,-5.0,red
9417,314.214,red,47.5,-4.8,red
9420,314.314,red,47.6,-4.0,red
9423,314.414,red,47.3,-4.7,red
9426,314.514,red,45.5,-5.0,red
9429,314.614,red,46.6,-4.5,red
9432,314.714,red,46.6,-4.8,red
9435,314.814,red,46.9,-5.1,red
9438,314.915,red,46.4,-4.6,red
9441,315.015,red,47.5,-4.8,red
9444,315.115,red,46.9,-4.7,red
9447,315.215,red,47.8,-4.9,red
9450,315.315,red,47.5,-4.1,red
9453,315.415,red,46.5,-4.4,red
9456,315.515,red,47.2,-4.7,red
9459,315.615,red,46.3,-4.7,red
9462,315.715,red,47.1,-5.7,none
9465,315.816,red,46.3,-5.9,red
9468,315.916,red,46.7,-4.8,red
9471,316.016,red,46.2,-5.2,red
9474,316.116,red,46.9,-5.0,none
9477,316.216,red,46.1,-3.7,red
9480,316.316,red,47.2,-4.3,red
9483,316.416,red,47.0,-4.3,red
9486,316.516,red,46.8,-4.7,red
9489,316.616,red,45.7,-4.9,none
9492,316.716,red,46.7,-4.5,red
9495,316.816,red,46.5,-4.4,red
9498,316.917,red,45.9,-4.1,red
9501,317.017,red,46.3,-4.8,red
9504,317.117,red,46.3,-3.8,none
9507,317.217,red,46.4,-4.8,red
9510,317.317,red,46.7,-4.3,red
9513,317.417,red,46.4,-4.4,red
9516,317.517,red,45.5,-4.5,red
9519,317.617,red,47.0,-4.5,red
9522,317.717,red,47.1,-4.5,none
