frame,t,state,red_score,green_score,before_v2_rule
8589,286.586,red,50.6,-5.2,red
8592,286.686,red,50.5,-5.1,red
8595,286.786,red,49.3,-5.1,red
8598,286.887,red,50.1,-4.2,red
8601,286.987,red,49.9,-5.5,red
8604,287.087,red,50.9,-4.7,red
8607,287.187,red,50.8,-4.5,red
8610,287.287,red,49.3,-4.8,red
8613,287.387,red,50.5,-5.3,red
8616,287.487,red,48.6,-4.5,red
8619,287.587,red,49.5,-5.5,red
8622,287.687,red,49.4,-4.6,red
8625,287.788,red,49.6,-4.7,red
8628,287.888,red,47.8,-4.2,red
8631,287.988,red,48.9,-4.7,red
8634,288.088,red,48.9,-4.5,red
8637,288.188,red,49.5,-4.8,red
8640,288.288,red,49.7,-4.5,red
8643,288.388,red,50.1,-4.4,red
8646,288.488,red,48.4,-4.3,red
8649,288.588,red,47.8,-4.5,red
8652,288.688,red,48.3,-4.3,red
8655,288.788,red,49.9,-3.6,red
8658,288.889,red,49.5,-4.3,red
8661,288.989,red,48.2,-4.3,red
8664,289.089,red,47.9,-4.2,red
8667,289.189,red,49.8,-4.5,red
8670,289.289,red,49.6,-4.5,red
8673,289.389,red,48.7,-4.5,red
8676,289.489,red,48.6,-4.2,red
8679,289.589,red,49.0,-5.2,red
8682,289.689,red,48.3,-5.0,red
8685,289.79,red,50.6,-4.5,red
8688,289.89,red,49.2,-4.3,red
8691,289.99,red,48.3,-4.6,red
8694,290.09,red,49.6,-4.9,red
8697,290.19,red,48.6,-4.4,red
8700,290.29,red,49.7,-4.3,red
8703,290.39,red,48.2,-4.6,red
8706,290.49,red,48.8,-4.8,red
8709,290.59,red,48.8,-3.9,red
8712,290.69,red,48.8,-5.1,red
8715,290.79,red,49.2,-5.6,red
8718,290.891,red,48.4,-4.8,red
8721,290.991,red,48.0,-4.5,red
8724,291.091,red,48.2,-4.3,red
8727,291.191,red,48.1,-5.2,red
8730,291.291,red,48.8,-4.8,red
8733,291.391,red,49.0,-5.0,red
8736,291.491,red,48.3,-4.7,red
8739,291.591,red,47.7,-4.4,red
8742,291.691,red,48.5,-4.5,red
8745,291.792,red,48.4,-4.6,red
8748,291.892,red,49.8,-4.7,red
8751,291.992,red,46.6,-4.3,red
8754,292.092,red,49.2,-5.0,red
8757,292.192,red,47.6,-4.2,red
8760,292.292,red,48.7,-4.9,red
8763,292.392,red,47.8,-4.8,red
8766,292.492,red,48.3,-4.5,red
8769,292.592,red,47.5,-4.8,red
8772,292.692,red,49.1,-4.9,red
8775,292.792,red,47.5,-5.9,red
8778,292.893,red,47.4,-5.0,red
8781,292.993,red,48.2,-5.0,red
8784,293.093,red,47.8,-4.6,red
8787,293.193,red,48.2,-4.8,red
8790,293.293,red,47.6,-4.9,red
8793,293.393,red,48.4,-4.4,red
8796,293.493,red,47.0,-4.8,red
8799,293.593,red,48.6,-4.6,red
8802,293.693,red,48.7,-4.4,red
8805,293.794,red,47.3,-5.0,red
8808,293.894,red,48.0,-5.8,red
8811,293.994,red,48.4,-4.3,red
8814,294.094,red,48.3,-4.6,red
8817,294.194,red,47.0,-4.0,red
8820,294.294,red,48.5,-5.5,red
8823,294.394,red,48.3,-4.3,red
8826,294.494,red,49.8,-4.5,red
8829,294.594,red,48.6,-4.9,red
8832,294.694,red,47.7,-4.5,red
8835,294.794,red,48.8,-5.5,red
8838,294.895,red,47.2,-5.2,red
8841,294.995,red,48.7,-4.9,red
8844,295.095,red,48.7,-5.0,red
8847,295.195,red,49.5,-4.7,red
8850,295.295,red,47.0,-5.1,red
8853,295.395,red,48.7,-5.1,red
8856,295.495,red,48.6,-3.7,red
8859,295.595,red,47.6,-5.1,red
8862,295.695,red,47.4,-5.8,red
8865,295.796,red,48.2,-4.5,red
8868,295.896,red,47.5,-4.2,red
8871,295.996,red,48.0,-4.1,red
8874,296.096,red,48.3,-4.3,red
8877,296.196,red,47.4,-4.2,red
8880,296.296,red,47.5,-5.3,red
8883,296.396,red,47.5,-4.7,red
8886,296.496,red,49.0,-4.8,red
8889,296.596,red,48.8,-4.2,red
8892,296.696,red,48.6,-4.3,red
8895,296.796,red,47.6,-4.5,red
8898,296.897,red,49.0,-5.9,red
8901,296.997,red,47.6,-5.1,red
8904,297.097,red,49.0,-4.6,red
8907,297.197,red,48.4,-5.0,red
8910,297.297,red,48.8,-5.6,red
8913,297.397,red,48.2,-5.0,red
8916,297.497,red,47.3,-5.3,red
8919,297.597,red,47.0,-5.5,red
8922,297.697,red,48.1,-5.5,red
8925,297.798,red,48.1,-4.8,red
8928,297.898,red,46.9,-4.3,red
8931,297.998,red,47.6,-4.7,red
8934,298.098,red,48.0,-5.2,red
8937,298.198,red,48.4,-3.7,red
8940,298.298,red,48.4,-5.3,red
8943,298.398,red,47.3,-4.2,red
8946,298.498,red,47.8,-4.9,red
8949,298.598,red,49.2,-4.5,red
8952,298.698,red,48.2,-4.5,red
8955,298.798,red,48.8,-4.2,red
8958,298.899,red,47.4,-3.8,red
8961,298.999,red,47.7,-4.9,red
8964,299.099,red,47.9,-4.4,red
8967,299.199,red,48.0,-5.3,red
8970,299.299,red,48.4,-4.8,red
8973,299.399,red,47.4,-4.9,red
8976,299.499,red,47.8,-4.4,red
8979,299.599,red,47.5,-4.6,red
8982,299.699,red,48.2,-4.2,red
8985,299.8,red,47.1,-4.3,red
8988,299.9,red,47.7,-4.5,red
8991,300.0,red,47.9,-4.6,red
8994,300.1,red,47.9,-4.8,red
8997,300.2,red,49.5,-5.4,red
9000,300.3,red,49.1,-4.7,red
9003,300.4,red,49.1,-4.6,red
9006,300.5,red,47.8,-4.5,red
9009,300.6,red,48.3,-4.8,red
9012,300.7,red,47.9,-5.5,red
9015,300.8,red,49.1,-4.9,red
9018,300.901,red,48.7,-4.7,red
9021,301.001,red,48.1,-5.0,red
9024,301.101,red,48.1,-4.6,red
9027,301.201,red,47.6,-4.9,red
9030,301.301,red,47.8,-4.6,red
9033,301.401,red,48.7,-4.7,red
9036,301.501,red,48.6,-4.9,red
9039,301.601,red,48.1,-5.0,red
9042,301.701,red,48.1,-5.0,red
9045,301.802,red,48.7,-4.1,red
9048,301.902,red,49.2,-5.1,red
9051,302.002,red,49.0,-4.6,red
9054,302.102,red,48.1,-5.4,red
9057,302.202,red,48.4,-4.9,red
9060,302.302,red,48.2,-4.4,red
9063,302.402,red,48.1,-4.2,red
9066,302.502,red,49.5,-4.7,red
9069,302.602,red,48.5,-4.9,red
9072,302.702,red,49.4,-4.4,red
9075,302.802,red,49.1,-4.3,red
9078,302.903,red,48.2,-4.8,red
9081,303.003,red,48.5,-4.0,red
9084,303.103,red,49.1,-4.2,red
9087,303.203,red,49.2,-4.7,red
9090,303.303,red,48.4,-4.8,red
9093,303.403,red,48.7,-4.7,red
9096,303.503,red,50.1,-5.1,red
9099,303.603,red,48.3,-4.2,red
9102,303.703,red,47.9,-4.5,red
9105,303.804,red,49.4,-5.9,red
9108,303.904,red,49.1,-4.6,red
9111,304.004,red,49.0,-4.9,red
9114,304.104,red,49.3,-4.6,red
9117,304.204,red,49.6,-4.9,red
9120,304.304,red,49.1,-4.9,red
9123,304.404,red,49.2,-5.1,red
9126,304.504,red,48.5,-5.0,red
9129,304.604,red,49.3,-5.6,red
9132,304.704,red,47.9,-4.9,red
9135,304.804,red,50.0,-3.6,red
9138,304.905,red,48.2,-4.4,red
9141,305.005,red,48.2,-4.3,red
9144,305.105,red,47.9,-4.6,red
9147,305.205,red,48.8,-3.9,red
9150,305.305,red,47.9,-5.0,red
9153,305.405,red,48.9,-4.8,red
9156,305.505,red,48.0,-5.1,red
9159,305.605,red,48.0,-4.3,red
9162,305.705,red,48.7,-4.6,red
9165,305.806,red,47.8,-5.2,red
9168,305.906,red,48.9,-4.3,red
9171,306.006,red,48.8,-5.5,red
9174,306.106,red,47.8,-4.7,red
9177,306.206,red,49.2,-4.5,red
9180,306.306,red,49.2,-4.1,red
9183,306.406,red,48.9,-4.2,red
9186,306.506,red,49.3,-4.1,red
9189,306.606,red,48.2,-5.0,red
9192,306.706,red,48.0,-4.2,red
9195,306.806,red,49.1,-5.0,red
9198,306.907,red,49.1,-4.7,red
9201,307.007,red,47.9,-4.6,red
9204,307.107,red,48.4,-4.8,red
9207,307.207,red,48.1,-4.8,red
9210,307.307,red,49.0,-4.6,red
9213,307.407,red,48.7,-4.4,red
9216,307.507,red,48.1,-5.3,red
9219,307.607,red,48.3,-4.3,red
9222,307.707,red,48.3,-4.8,red
9225,307.808,red,48.4,-4.4,red
9228,307.908,red,49.3,-4.5,red
9231,308.008,red,49.2,-4.7,red
9234,308.108,red,48.2,-4.6,red
9237,308.208,red,48.4,-5.1,red
9240,308.308,red,48.5,-4.0,red
9243,308.408,red,48.5,-4.1,red
9246,308.508,red,47.3,-4.3,red
9249,308.608,red,47.6,-4.4,red
9252,308.708,red,48.6,-4.5,red
9255,308.808,red,48.4,-4.9,red
9258,308.909,red,48.7,-5.0,red
9261,309.009,red,48.2,-4.8,red
9264,309.109,red,47.9,-4.6,red
9267,309.209,red,49.3,-5.1,red
9270,309.309,red,48.1,-5.5,red
9273,309.409,red,49.2,-5.4,red
9276,309.509,red,48.3,-5.1,red
9279,309.609,red,48.4,-4.4,red
9282,309.709,red,47.3,-5.2,red
9285,309.81,red,48.8,-4.7,red
9288,309.91,red,47.7,-3.8,red
9291,310.01,red,47.6,-5.3,red
9294,310.11,red,47.6,-4.7,red
9297,310.21,red,48.1,-4.5,red
9300,310.31,red,48.5,-4.6,red
9303,310.41,red,48.4,-4.6,red
9306,310.51,red,46.6,-5.3,red
9309,310.61,red,46.6,-4.6,red
9312,310.71,red,46.5,-4.4,red
9315,310.81,red,48.6,-4.2,red
9318,310.911,red,47.0,-4.3,red
9321,311.011,red,48.3,-4.9,red
9324,311.111,red,47.7,-5.4,red
9327,311.211,red,48.4,-5.0,red
9330,311.311,red,46.4,-4.7,red
9333,311.411,red,46.4,-4.8,red
9336,311.511,red,47.5,-4.3,red
9339,311.611,red,47.6,-5.1,red
9342,311.711,red,46.1,-3.6,red
9345,311.812,red,47.2,-5.3,red
9348,311.912,red,47.7,-4.4,red
9351,312.012,red,47.1,-4.6,red
9354,312.112,red,45.8,-4.9,red
9357,312.212,red,48.0,-4.5,red
9360,312.312,red,46.9,-4.5,none
9363,312.412,red,46.4,-4.4,none
9366,312.512,red,46.5,-5.0,red
9369,312.612,red,46.5,-5.3,red
9372,312.712,red,46.3,-4.2,red
9375,312.812,red,47.1,-4.3,red
9378,312.913,red,46.0,-5.1,red
9381,313.013,red,46.9,-4.8,red
9384,313.113,red,46.6,-5.2,red
9387,313.213,red,46.3,-5.6,red
9390,313.313,red,47.6,-4.4,none
9393,313.413,red,46.3,-4.5,none
9396,313.513,red,47.1,-4.3,red
9399,313.613,red,46.0,-4.5,red
9402,313.713,red,47.3,-5.3,red
9405,313.814,red,47.9,-4.5,red
9408,313.914,red,46.8,-5.0,red
9411,314.014,red,47.4,-4.9,red
9414,314.114,red,48.5,-5.2,red
9417,314.214,red,45.8,-4.6,red
9420,314.314,red,47.7,-4.8,none
9423,314.414,red,47.0,-4.9,red
9426,314.514,red,46.6,-4.2,red
9429,314.614,red,48.1,-4.4,red
9432,314.714,red,47.4,-5.1,red
9435,314.814,red,46.2,-4.2,red
9438,314.915,red,47.5,-4.7,red
9441,315.015,red,47.4,-4.7,red
9444,315.115,red,48.2,-4.7,red
9447,315.215,red,47.1,-4.7,red
9450,315.315,red,48.1,-4.2,red
9453,315.415,red,48.0,-4.3,red
9456,315.515,red,46.6,-3.9,red
9459,315.615,red,47.6,-5.2,red
9462,315.715,red,46.6,-4.3,red
9465,315.816,red,48.0,-4.1,red
9468,315.916,red,47.5,-4.2,red
9471,316.016,red,47.8,-4.7,red
9474,316.116,red,48.3,-4.3,red
9477,316.216,red,46.8,-4.2,red
9480,316.316,red,46.8,-3.9,red
9483,316.416,red,47.0,-4.8,none
9486,316.516,red,47.0,-4.5,none
9489,316.616,red,47.5,-3.6,red
9492,316.716,red,48.1,-4.9,red
9495,316.816,red,48.4,-4.4,red
9498,316.917,red,47.3,-4.8,red
9501,317.017,red,48.1,-5.0,red
9504,317.117,red,48.3,-5.0,red
9507,317.217,red,48.4,-4.0,red
9510,317.317,red,47.9,-5.4,red
9513,317.417,red,48.8,-4.8,red
9516,317.517,red,47.6,-4.5,red
9519,317.617,red,47.6,-4.9,red
9522,317.717,red,48.9,-4.4,red
9525,317.818,red,47.5,-4.4,red
9528,317.918,red,48.7,-4.5,red
9531,318.018,red,49.7,-5.0,red
9534,318.118,red,49.2,-4.4,red
9537,318.218,red,48.2,-4.8,red
9540,318.318,red,48.2,-4.4,red
9543,318.418,red,50.4,-4.0,red
9546,318.518,red,47.7,-4.3,red
9549,318.618,red,49.3,-5.0,red
9552,318.718,red,49.1,-4.7,red
9555,318.818,red,49.4,-4.8,red
9558,318.919,red,48.0,-4.1,red
9561,319.019,red,47.8,-4.9,red
9564,319.119,red,47.9,-3.8,red
9567,319.219,red,48.2,-4.3,red
9570,319.319,red,48.5,-4.8,red
9573,319.419,red,49.6,-5.7,red
9576,319.519,red,48.4,-4.6,red
9579,319.619,red,48.9,-4.6,red
9582,319.719,red,47.5,-5.0,red
9585,319.82,red,48.5,-5.1,red
9588,319.92,red,47.9,-4.3,red
9591,320.02,red,50.6,-5.0,red
9594,320.12,red,49.1,-6.0,red
9597,320.22,red,47.6,-4.6,red
9600,320.32,red,49.2,-4.4,red
9603,320.42,red,49.4,-4.5,red
9606,320.52,red,50.0,-4.1,red
9609,320.62,red,49.2,-5.0,red
9612,320.72,red,49.1,-5.0,red
9615,320.82,red,48.9,-4.7,red
9618,320.921,red,49.1,-4.6,red
9621,321.021,red,48.4,-4.5,red
9624,321.121,red,48.3,-4.7,red
9627,321.221,red,48.1,-4.6,red
9630,321.321,red,48.7,-4.6,red
9633,321.421,red,47.6,-4.6,red
9636,321.521,red,48.3,-4.2,red
9639,321.621,red,49.0,-4.8,red
9642,321.721,red,49.5,-5.1,red
9645,321.822,red,48.4,-4.8,red
9648,321.922,red,48.4,-4.2,red
9651,322.022,red,47.8,-5.3,red
9654,322.122,red,48.0,-5.6,red
9657,322.222,red,49.5,-5.3,red
9660,322.322,red,48.8,-4.6,red
9663,322.422,red,49.1,-4.4,red
9666,322.522,red,48.6,-4.8,red
9669,322.622,red,49.1,-4.8,red
9672,322.722,red,47.8,-3.8,red
9675,322.822,red,48.4,-4.9,red
9678,322.923,red,48.0,-4.7,red
9681,323.023,red,49.3,-5.0,red
9684,323.123,red,48.1,-4.8,red
9687,323.223,red,47.1,-4.1,red
9690,323.323,red,47.2,-4.3,red
9693,323.423,red,47.6,-4.3,red
9696,323.523,red,47.7,-4.5,red
9699,323.623,red,48.8,-4.8,red
9702,323.723,red,47.7,-5.2,red
9705,323.824,red,47.5,-4.8,red
9708,323.924,red,47.3,-4.6,red
9711,324.024,red,47.1,-4.5,red
9714,324.124,red,47.1,-5.4,red
9717,324.224,red,46.9,-3.8,red
9720,324.324,red,48.2,-3.6,red
9723,324.424,red,47.1,-4.6,red
9726,324.524,red,47.2,-4.7,red
9729,324.624,red,47.5,-4.6,red
9732,324.724,red,47.9,-4.4,red
9735,324.824,red,48.3,-4.7,red
9738,324.925,red,48.1,-4.3,red
9741,325.025,red,48.1,-4.2,red
9744,325.125,red,48.2,-4.3,red
9747,325.225,red,47.1,-5.5,red
9750,325.325,red,45.7,-5.4,none
9753,325.425,red,47.4,-5.4,red
9756,325.525,red,48.1,-4.9,red
9759,325.625,red,46.9,-4.3,red
9762,325.725,red,47.1,-5.4,red
9765,325.826,red,46.9,-4.5,red
9768,325.926,red,46.7,-4.8,red
9771,326.026,red,48.8,-5.0,red
9774,326.126,red,47.7,-5.0,red
9777,326.226,red,46.6,-4.4,red
9780,326.326,red,48.0,-5.0,red
9783,326.426,red,47.3,-4.9,red
9786,326.526,red,48.0,-4.7,red
9789,326.626,red,47.6,-4.8,red
9792,326.726,red,47.8,-5.0,red
9795,326.826,red,46.6,-5.4,red
9798,326.927,red,46.7,-3.7,none
9801,327.027,red,47.6,-5.1,none
9804,327.127,red,47.5,-4.5,none
9807,327.227,red,47.9,-4.7,none
9810,327.327,green,2.7,37.4,none
9813,327.427,green,2.1,37.3,none
9816,327.527,green,2.6,36.8,none
9819,327.627,green,2.6,38.2,none
9822,327.727,green,2.8,37.2,none
9825,327.828,green,1.7,37.3,none
9828,327.928,green,2.4,37.8,none
9831,328.028,green,2.2,38.4,none
9834,328.128,green,2.5,38.9,none
9837,328.228,green,3.1,38.3,none
9840,328.328,green,2.6,37.5,none
9843,328.428,green,2.5,39.2,none
9846,328.528,green,2.4,39.0,none
9849,328.628,green,2.4,38.7,none
9852,328.728,green,2.2,38.9,none
9855,328.828,green,2.8,38.7,none
9858,328.929,green,2.5,39.1,none
9861,329.029,green,2.6,39.4,none
9864,329.129,green,2.7,39.5,none
9867,329.229,green,2.5,38.9,none
9870,329.329,green,2.3,39.3,none
9873,329.429,green,2.3,39.2,none
9876,329.529,green,1.6,39.1,none
9879,329.629,green,2.1,39.4,none
9882,329.729,green,2.7,39.8,none
9885,329.83,green,2.6,39.5,none
9888,329.93,green,2.6,40.1,none
9891,330.03,green,2.0,39.7,none
9894,330.13,green,2.9,39.5,none
9897,330.23,green,2.5,39.6,none
9900,330.33,green,3.1,39.4,none
9903,330.43,green,3.0,39.0,none
9906,330.53,green,2.9,39.5,none
9909,330.63,green,3.7,39.8,none
9912,330.73,green,2.7,38.4,none
9915,330.83,green,2.5,40.2,none
9918,330.931,green,2.3,40.1,none
9921,331.031,green,2.6,39.6,none
9924,331.131,green,2.7,40.2,none
9927,331.231,green,2.9,39.3,none
9930,331.331,green,1.6,39.6,none
9933,331.431,green,2.7,39.6,none
9936,331.531,green,2.5,39.2,none
9939,331.631,green,2.7,39.5,none
9942,331.731,green,2.4,38.9,none
9945,331.832,green,2.6,39.9,none
9948,331.932,green,1.8,39.1,none
9951,332.032,green,2.0,38.5,none
9954,332.132,green,2.0,38.3,none
9957,332.232,green,2.2,38.7,none
9960,332.332,green,2.5,38.8,none
9963,332.432,green,2.7,39.0,none
9966,332.532,green,2.6,37.6,none
9969,332.632,green,2.3,38.8,none
9972,332.732,green,2.2,37.6,none
9975,332.832,green,2.7,37.0,none
9978,332.933,green,2.8,38.0,none
9981,333.033,green,2.4,38.4,none
9984,333.133,green,2.7,36.2,none
9987,333.233,green,2.6,38.0,none
9990,333.333,green,2.6,35.6,none
9993,333.433,green,2.5,36.9,none
9996,333.533,green,2.6,36.3,none
9999,333.633,green,2.0,35.8,none
10002,333.733,green,2.5,36.6,none
10005,333.834,green,2.1,35.4,none
10008,333.934,green,2.2,35.6,none
10011,334.034,green,1.9,36.0,none
10014,334.134,green,2.0,35.9,none
10017,334.234,green,2.5,35.3,none
10020,334.334,green,2.9,34.7,none
10023,334.434,green,2.4,36.1,none
10026,334.534,green,2.6,36.2,none
10029,334.634,green,2.5,34.6,none
10032,334.734,green,2.8,35.9,none
10035,334.834,green,2.8,34.3,none
10038,334.935,green,2.3,35.5,none
10041,335.035,green,2.3,35.1,none
10044,335.135,green,2.1,35.2,none
10047,335.235,green,2.1,35.3,none
10050,335.335,green,2.5,34.1,none
10053,335.435,green,2.7,34.4,none
10056,335.535,green,2.1,34.4,none
10059,335.635,green,2.9,34.7,none
10062,335.735,green,2.8,34.7,none
10065,335.836,green,2.7,34.8,none
10068,335.936,green,2.9,35.0,none
10071,336.036,green,2.5,33.9,none
10074,336.136,green,2.6,35.2,none
10077,336.236,green,2.8,35.8,none
10080,336.336,green,2.4,35.6,none
10083,336.436,green,2.0,36.3,none
10086,336.536,green,2.5,36.2,none
10089,336.636,green,2.3,36.5,none
10092,336.736,green,3.3,35.9,none
10095,336.836,green,3.0,36.7,none
10098,336.937,green,2.1,36.1,none
10101,337.037,green,2.1,36.9,none
10104,337.137,green,2.0,36.1,none
10107,337.237,green,2.0,36.4,none
10110,337.337,green,2.2,36.7,none
10113,337.437,green,3.2,36.4,none
10116,337.537,green,1.7,36.8,none
10119,337.637,green,1.8,37.1,none
10122,337.737,green,2.7,36.4,none
10125,337.838,green,2.8,36.7,none
10128,337.938,green,2.4,37.3,none
10131,338.038,green,2.7,36.4,none
10134,338.138,green,2.8,37.3,none
10137,338.238,green,2.2,38.6,none
10140,338.338,green,3.0,37.2,none
10143,338.438,green,2.4,37.7,none
10146,338.538,green,2.9,37.7,none
10149,338.638,green,3.4,37.1,none
10152,338.738,green,3.6,38.5,none
10155,338.838,green,2.8,40.1,none
10158,338.939,green,3.2,38.4,none
10161,339.039,green,2.5,39.1,none
10164,339.139,green,2.4,38.4,none
10167,339.239,green,2.6,39.1,none
10170,339.339,green,1.7,39.3,none
10173,339.439,green,2.2,39.0,none
10176,339.539,green,1.9,39.9,none
10179,339.639,green,2.4,40.5,none
10182,339.739,green,2.7,40.1,none
10185,339.84,green,2.5,39.5,none
10188,339.94,green,2.2,40.4,none
10191,340.04,green,2.7,40.8,none
10194,340.14,green,2.8,39.7,none
10197,340.24,green,3.1,39.9,red
